,ATM,Latitud,Longitud,Tipo dispositivo,ETV
4218,4574,19.432061,-99.156169,PRACTDUAL,APODERADO
4219,4575,19.432061,-99.156169,PRACTDUAL,APODERADO
4220,4576,19.4319378,-99.1383732,PRACTDUAL,APODERADO
4221,4577,21.146553,-101.685401,PRACTDUAL,APODERADO
4223,4579,17.1734885,-92.3350096,PRACTDUAL,APODERADO
4225,4581,19.378055,-99.14057,PRACTDUAL,APODERADO
4226,4582,20.676036,-100.430863,PRACTDUAL,SEPSA
4228,4584,24.816127,-107.428394,PRACTDUAL,APODERADO
4229,4586,18.9083866,-99.1693156,PRACTDUAL,APODERADO
4230,4587,18.9083866,-99.1693156,PRACTDUAL,APODERADO
4231,4588,18.9083866,-99.1693156,PRACTDUAL,APODERADO
4232,4589,24.002362,-104.652469,PRACTDUAL,APODERADO
4234,4591,19.429339,-99.214362,PRACTDUAL,APODERADO
4235,4592,20.075351,-98.384862,PRACTDUAL,APODERADO
4236,4593,24.816127,-107.428394,PRACTDUAL,APODERADO
4239,4596,20.6876471,-103.2960151,PRACTDUAL,APODERADO
4240,4597,22.213609,-98.375061,PRACTDUAL,APODERADO
4241,4598,20.5889792,-103.3827773,PRACTDUAL,APODERADO
4243,4600,19.515413,-98.867846,PRACTDUAL,APODERADO
4244,4601,18.913889,-103.877527,PRACTDUAL,APODERADO
4245,4602,21.438389,-102.575003,PRACTDUAL,APODERADO
4246,4603,17.743571,-91.764893,PRACTDUAL,APODERADO
4247,4604,19.426892,-99.204333,PRACTDUAL,APODERADO
4251,4608,16.7204139,-92.6420784,PRACTDUAL,APODERADO
4254,4611,14.912586,-92.255484,PRACTDUAL,APODERADO
4255,4612,19.694742,-101.168257,PRACTDUAL,APODERADO
4257,4614,20.649024,-100.433176,PRACTDUAL,APODERADO
4258,4615,27.4826947,-109.9556597,PRACTDUAL,APODERADO
4262,4619,20.698234,-103.385923,PRACTDUAL,APODERADO
4263,4620,16.83436704,-99.81200736,PRACTDUAL,SEPSA
4264,4621,19.044665,-98.199165,PRACTDUAL,APODERADO
4269,4626,28.586549,-106.911798,PRACTDUAL,APODERADO
4270,4627,19.0588907,-98.2312314,PRACTDUAL,APODERADO
4272,4629,18.987609,-98.239592,PRACTDUAL,APODERADO
4273,4630,25.641064,-100.319576,PRACTDUAL,SEPSA
4274,4631,20.592987,-100.392456,PRACTDUAL,APODERADO
4275,4632,22.138209,-101.00065,PRACTDUAL,APODERADO
4279,4636,19.0588907,-98.2312314,PRACTDUAL,APODERADO
4280,4637,22.131781,-100.924809,PRACTDUAL,APODERADO
4281,4638,20.613577,-100.387878,PRACTDUAL,APODERADO
4282,4639,17.269201,-97.678902,PRACTDUAL,APODERADO
4284,4641,19.0588907,-98.2312314,PRACTDUAL,APODERADO
4285,4642,20.230283,-103.572423,PRACTDUAL,APODERADO
4286,4643,19.818549,-101.7918,PRACTDUAL,APODERADO
4289,4646,19.2896341,-99.6550857,PRACTDUAL,APODERADO
4290,4647,16.83436704,-99.81200736,PRACTDUAL,SEPSA
4291,4648,32.532045,-117.038563,PRACTDUAL,APODERADO
4292,4649,19.433576,-99.086487,PRACTDUAL,APODERADO
4293,4650,19.433576,-99.086487,PRACTDUAL,APODERADO
4294,4651,19.932702,-102.944998,PRACTDUAL,APODERADO
4295,4652,19.932702,-102.944998,PRACTDUAL,APODERADO
4296,4653,18.46887,-97.417668,PRACTDUAL,APODERADO
4297,4654,18.46887,-97.417668,PRACTDUAL,APODERADO
4298,4655,20.871973,-101.516452,PRACTDUAL,APODERADO
4299,4656,20.871973,-101.516452,PRACTDUAL,APODERADO
4300,4657,23.2127965,-106.4161144,PRACTDUAL,APODERADO
4301,4658,16.757555,-93.161124,PRACTDUAL,APODERADO
4302,4659,23.2127965,-106.4161144,PRACTDUAL,APODERADO
4303,4660,20.6976504,-103.296552,PRACTDUAL,APODERADO
4304,4661,20.6976504,-103.296552,PRACTDUAL,APODERADO
4305,4664,20.690319,-88.200996,PRACTDUAL,APODERADO
4306,4665,16.757555,-93.161124,PRACTDUAL,APODERADO
4307,4666,17.1734885,-92.3350096,PRACTDUAL,APODERADO
4308,4667,19.380356,-99.1411184,PRACTDUAL,APODERADO
4310,4669,19.076186,-102.351982,PRACTDUAL,APODERADO
4311,4670,17.9698344,-92.9693357,PRACTDUAL,APODERADO
4312,4671,21.011259,-89.58336,PRACTDUAL,SEPSA
4313,4672,17.9698344,-92.9693357,PRACTDUAL,APODERADO
4315,4674,25.5902459,-100.0003185,PRACTDUAL,APODERADO
4316,4675,19.2896341,-99.6550857,PRACTDUAL,APODERADO
4317,4676,17.965028,-92.939791,PRACTDUAL,APODERADO
4318,4677,20.993618,-89.651728,PRACTDUAL,APODERADO
4320,4679,19.9742367,-102.2956803,PRACTDUAL,APODERADO
4321,4680,20.342731,-102.022531,PRACTDUAL,APODERADO
4322,4681,17.977809,-102.213339,PRACTDUAL,APODERADO
4324,4683,19.2896341,-99.6550857,PRACTDUAL,APODERADO
4325,4684,19.4368848,-100.358384,PRACTDUAL,APODERADO
4326,4685,19.512346,-96.87726,PRACTDUAL,APODERADO
4329,4688,25.5902459,-100.0003185,PRACTDUAL,APODERADO
4330,4689,21.886761,-102.250349,PRACTDUAL,APODERADO
4331,4690,21.886761,-102.250349,PRACTDUAL,APODERADO
4332,4691,21.886761,-102.250349,PRACTDUAL,APODERADO
4335,4696,20.7098786,-89.0943377,PRACTDUAL,APODERADO
4336,4697,19.888456,-102.208295,PRACTDUAL,APODERADO
4337,4698,20.99271189,-89.65086094,PRACTDUAL,APODERADO
4338,4699,19.47686261,-99.08410963,PRACTDUAL,APODERADO
4339,4700,31.7246122,-106.4425156,PRACTDUAL,APODERADO
4341,4702,21.011259,-89.58336,PRACTDUAL,SEPSA
4342,4703,17.828064,-95.81514,PRACTDUAL,APODERADO
4343,4704,32.603334,-115.47821,PRACTDUAL,APODERADO
4344,4705,17.0710505,-96.7378523,PRACTDUAL,APODERADO
4346,4707,20.52213,-99.891214,PRACTDUAL,APODERADO
4347,4708,19.04859,-98.248509,PRACTDUAL,APODERADO
4349,4710,19.3845434,-99.0789101,PRACTDUAL,APODERADO
4350,4711,22.145148,-100.990032,PRACTDUAL,APODERADO
4352,4713,20.706214,-100.447009,PRACTDUAL,APODERADO
4353,4714,17.9752425,-92.9532855,PRACTDUAL,APODERADO
4354,4715,18.831518,-99.18721,PRACTDUAL,APODERADO
4356,4717,20.6009,-103.447039,PRACTDUAL,APODERADO
4357,4718,19.47686261,-99.08410963,PRACTDUAL,APODERADO
4361,4722,17.98387663,-92.94665855,PRACTDUAL,APODERADO
4362,4723,17.98387663,-92.94665855,PRACTDUAL,APODERADO
4363,4724,19.512346,-96.87726,PRACTDUAL,APODERADO
4364,4725,25.590254,-100.00031,PRACTDUAL,APODERADO
4365,4726,16.707402,-93.016477,PRACTDUAL,APODERADO
4366,4727,23.828483,-103.03375,PRACTDUAL,APODERADO
4367,4728,19.426892,-99.204333,PRACTDUAL,APODERADO
4368,4729,19.975354,-102.288061,PRACTDUAL,APODERADO
4369,4730,16.754009,-93.176201,PRACTDUAL,APODERADO
4370,4731,26.093429,-98.277932,PRACTDUAL,APODERADO
4371,4732,20.377987,-101.0648556,PRACTDUAL,APODERADO
4372,4733,22.275839,-97.844783,PRACTDUAL,APODERADO
4375,4736,28.622657,-106.115075,PRACTDUAL,SEPSA
4377,4738,19.066378,-98.177497,PRACTDUAL,APODERADO
4379,4740,19.027878,-98.234828,PRACTDUAL,APODERADO
4380,4741,25.041186,-105.419441,PRACTDUAL,APODERADO
4386,4747,20.0079149,-101.0210175,PRACTDUAL,APODERADO
4388,4749,21.3494885,-97.6871586,PRACTDUAL,APODERADO
4389,4750,21.3494885,-97.6871586,PRACTDUAL,APODERADO
4390,4751,18.461516,-97.3942275,PRACTDUAL,APODERADO
4391,4752,18.461516,-97.3942275,PRACTDUAL,APODERADO
4392,4753,18.461516,-97.3942275,PRACTDUAL,APODERADO
4393,4754,19.512346,-96.87726,PRACTDUAL,APODERADO
4394,4755,18.461516,-97.3942275,PRACTDUAL,APODERADO
4395,4756,23.828483,-103.03375,PRACTDUAL,APODERADO
4396,4757,19.3591073,-99.2929969,PRACTDUAL,APODERADO
4398,4759,18.461516,-97.3942275,PRACTDUAL,APODERADO
4399,4760,18.461516,-97.3942275,PRACTDUAL,APODERADO
4401,4762,20.641163,-105.23344,PRACTDUAL,APODERADO
4402,4763,25.7767197,-100.1864128,PRACTDUAL,APODERADO
4403,4764,25.7767197,-100.1864128,PRACTDUAL,APODERADO
4404,4765,22.74782,-102.512028,PRACTDUAL,APODERADO
4405,4766,25.657416,-100.184011,PRACTDUAL,APODERADO
4406,4767,25.657416,-100.184011,PRACTDUAL,APODERADO
4411,4772,28.622657,-106.115075,PRACTDUAL,SEPSA
4412,4774,16.247997,-92.140687,PRACTDUAL,APODERADO
4413,4775,22.3965188,-105.4575691,PRACTDUAL,APODERADO
4415,4777,22.74782,-102.512028,PRACTDUAL,APODERADO
4416,4778,20.550032,-102.507542,PRACTDUAL,APODERADO
4417,4779,25.568208,-103.497998,PRACTDUAL,APODERADO
4418,4780,26.054387,-98.365189,PRACTDUAL,APODERADO
4419,4781,25.5231987,-103.4484774,PRACTDUAL,SEPSA
4420,4782,22.057349,-98.179572,PRACTDUAL,APODERADO
4421,4783,24.4462999,-104.1236222,PRACTDUAL,APODERADO
4423,4785,24.888563,-105.07387,PRACTDUAL,APODERADO
4424,4786,19.42827,-99.163723,PRACTDUAL,APODERADO
4425,4787,19.3500027,-99.2229872,PRACTDUAL,APODERADO
4426,4788,22.571868,-102.252497,PRACTDUAL,APODERADO
4427,4789,21.1575149,-100.9345271,PRACTDUAL,APODERADO
4428,4790,19.665391,-101.524022,PRACTDUAL,APODERADO
4429,4791,19.702602,-101.171311,PRACTDUAL,APODERADO
4430,4792,16.762191,-93.124741,PRACTDUAL,APODERADO
4431,4793,21.858358,-102.315601,PRACTDUAL,APODERADO
4433,4795,19.06119,-98.305906,PRACTDUAL,APODERADO
4436,4798,17.552031,-99.501806,PRACTDUAL,APODERADO
4438,4800,20.2813065,-102.5594912,PRACTDUAL,APODERADO
4439,4801,20.719648,-100.760424,PRACTDUAL,APODERADO
4440,4802,20.191593,-99.272772,PRACTDUAL,APODERADO
4442,4804,22.146991,-101.016167,PRACTDUAL,APODERADO
4443,4805,19.43974716,-99.15664287,PRACTDUAL,APODERADO
4445,4807,21.874606,-102.311599,PRACTDUAL,APODERADO
4446,4808,20.619888,-87.097223,PRACTDUAL,APODERADO
4447,4809,25.727408,-100.367492,PRACTDUAL,APODERADO
4448,4810,19.441373,-99.092987,PRACTDUAL,APODERADO
4450,4813,25.543572,-103.448302,PRACTDUAL,APODERADO
4451,4814,20.338629,-102.774477,PRACTDUAL,APODERADO
4452,4815,20.338629,-102.774477,PRACTDUAL,APODERADO
4453,4816,20.976991,-89.596057,PRACTDUAL,APODERADO
4454,4817,18.418371,-95.110243,PRACTDUAL,APODERADO
4455,4818,18.418371,-95.110243,PRACTDUAL,APODERADO
4457,4820,17.658209,-99.675957,PRACTDUAL,APODERADO
4458,4821,20.546234,-97.452434,PRACTDUAL,APODERADO
4459,4822,20.546234,-97.452434,PRACTDUAL,APODERADO
4460,4823,20.191593,-99.272772,PRACTDUAL,APODERADO
4464,4828,20.467222,-102.135583,PRACTDUAL,APODERADO
4465,4829,19.984712,-101.761164,PRACTDUAL,APODERADO
4466,4830,22.1478,-102.27717,PRACTDUAL,APODERADO
4468,4832,20.623016,-103.242707,PRACTDUAL,APODERADO
4469,4833,19.745464,-99.179942,PRACTDUAL,APODERADO
4470,4834,19.745464,-99.179942,PRACTDUAL,APODERADO
4471,4835,21.923896,-102.289999,PRACTDUAL,APODERADO
4472,4836,22.883302,-109.914003,PRACTDUAL,APODERADO
4473,4837,20.00327,-100.516734,PRACTDUAL,APODERADO
4474,4838,19.816389,-97.360686,PRACTDUAL,APODERADO
4476,4840,21.80076,-100.736033,PRACTDUAL,APODERADO
4477,4841,21.80076,-100.736033,PRACTDUAL,APODERADO
4478,4842,18.631422,-95.520592,PRACTDUAL,APODERADO
4479,4843,19.431902,-99.156102,PRACTDUAL,APODERADO
4482,4846,19.36748,-99.166459,PRACTDUAL,APODERADO
4484,4848,21.923896,-102.289999,PRACTDUAL,APODERADO
4486,4850,21.923896,-102.289999,PRACTDUAL,APODERADO
4489,4854,19.874007,-97.588605,PRACTDUAL,APODERADO
4490,4856,19.874007,-97.588605,PRACTDUAL,APODERADO
4491,4857,24.755628,-107.402827,PRACTDUAL,APODERADO
4492,4858,25.789837,-100.322685,PRACTDUAL,APODERADO
4495,4861,17.98485,-92.968645,PRACTDUAL,APODERADO
4496,4862,22.628373,-101.715538,PRACTDUAL,APODERADO
4497,4863,20.640684,-103.278591,PRACTDUAL,APODERADO
4498,4864,17.98485,-92.968645,PRACTDUAL,APODERADO
4499,4865,21.510738,-104.904607,PRACTDUAL,APODERADO
4500,4866,21.510738,-104.904607,PRACTDUAL,APODERADO
4502,4868,20.603228,-103.401585,PRACTDUAL,APODERADO
4505,4871,19.065472,-98.214699,PRACTDUAL,APODERADO
4508,4875,18.081131,-96.124256,PRACTDUAL,APODERADO
4509,4876,22.628373,-101.715538,PRACTDUAL,APODERADO
4510,4877,21.171137,-101.732857,PRACTDUAL,APODERADO
4511,4878,19.958504,-104.271458,PRACTDUAL,APODERADO
4512,4879,19.958504,-104.271458,PRACTDUAL,APODERADO
4513,4880,18.081131,-96.124256,PRACTDUAL,APODERADO
4515,4882,18.081131,-96.124256,PRACTDUAL,APODERADO
4519,4886,18.081131,-96.124256,PRACTDUAL,APODERADO
4520,4887,19.8837255,-103.6015876,PRACTDUAL,APODERADO
4521,4889,19.8837255,-103.6015876,PRACTDUAL,APODERADO
4522,4890,17.459082,-97.225727,PRACTDUAL,APODERADO
4523,4891,17.459082,-97.225727,PRACTDUAL,APODERADO
4524,4892,21.880062,-102.260914,PRACTDUAL,APODERADO
4525,4893,16.091657,-93.75177,PRACTDUAL,APODERADO
4528,4896,16.091657,-93.75177,PRACTDUAL,APODERADO
4529,4897,20.7518021,-105.3248722,PRACTDUAL,APODERADO
4530,4898,19.252857,-99.101415,PRACTDUAL,APODERADO
4532,4900,16.091657,-93.75177,PRACTDUAL,APODERADO
4535,4903,22.150264,-100.958032,PRACTDUAL,APODERADO
4536,4904,22.150264,-100.958032,PRACTDUAL,APODERADO
4539,4907,17.03701,-96.711704,PRACTDUAL,APODERADO
4540,4908,17.03701,-96.711704,PRACTDUAL,APODERADO
4543,4911,20.386457,-99.998237,PRACTDUAL,APODERADO
4545,4913,17.056558,-96.730425,PRACTDUAL,APODERADO
4548,4916,20.73039,-105.282462,PRACTDUAL,APODERADO
4549,4917,17.056558,-96.730425,PRACTDUAL,APODERADO
4550,4918,19.296269,-98.880397,PRACTDUAL,APODERADO
4556,4925,18.9067622,-99.2318646,PRACTDUAL,APODERADO
4557,4926,30.52787,-115.931464,PRACTDUAL,APODERADO
4558,4927,21.474512,-104.858315,PRACTDUAL,APODERADO
4559,4928,18.9067622,-99.2318646,PRACTDUAL,APODERADO
4560,4929,20.213157,-100.882586,PRACTDUAL,APODERADO
4561,4930,20.697322,-103.361641,PRACTDUAL,APODERADO
4563,4932,20.213157,-100.882586,PRACTDUAL,APODERADO
4564,4933,31.699269,-106.412454,PRACTDUAL,APODERADO
4565,4934,31.699269,-106.412454,PRACTDUAL,APODERADO
4566,4935,25.570118,-108.463418,PRACTDUAL,APODERADO
4567,4936,25.570118,-108.463418,PRACTDUAL,APODERADO
4568,4937,32.613263,-115.386199,PRACTDUAL,APODERADO
4569,4938,19.10135,-96.105052,PRACTDUAL,APODERADO
4570,4939,19.10135,-96.105052,PRACTDUAL,APODERADO
4573,4942,16.745164,-93.110788,PRACTDUAL,APODERADO
4574,4943,16.745164,-93.110788,PRACTDUAL,APODERADO
4582,4951,28.622657,-106.115075,PRACTDUAL,SEPSA
4583,4952,19.328734,-99.15379,PRACTDUAL,APODERADO
4585,4954,19.599484,-99.050157,PRACTDUAL,APODERADO
4586,4955,17.995715,-92.927811,PRACTDUAL,APODERADO
4588,4958,20.697322,-100.322685,PRACTDUAL,APODERADO
4592,4965,19.439254,-99.133236,PRACTDUAL,APODERADO
4596,4970,22.173964,-100.9993925,PRACTDUAL,APODERADO
4597,4971,31.668227,-106.350248,PRACTDUAL,APODERADO
4599,4973,19.429339,-99.214362,PRACTDUAL,APODERADO
4601,4976,18.83205317,-98.94734236,PRACTDUAL,APODERADO
4602,4977,18.502296,-98.753774,PRACTDUAL,APODERADO
4603,4978,18.502296,-98.753774,PRACTDUAL,APODERADO
4606,4982,18.882092,-98.864597,PRACTDUAL,APODERADO
4607,4983,25.696434,-100.381211,PRACTDUAL,APODERADO
4608,4984,16.23599846,-93.26693889,PRACTDUAL,APODERADO
4610,4988,22.187447,-100.938546,PRACTDUAL,APODERADO
4611,4989,19.328667,-103.601865,PRACTDUAL,APODERADO
4612,4990,19.237738,-104.557163,PRACTDUAL,APODERADO
4613,4991,19.237738,-104.557163,PRACTDUAL,APODERADO
4614,4992,19.703022,-101.184149,PRACTDUAL,APODERADO
4617,4995,21.474512,-104.858315,PRACTDUAL,APODERADO
4618,4996,19.703022,-101.184149,PRACTDUAL,APODERADO
4620,4998,19.703022,-101.184149,PRACTDUAL,APODERADO
4655,5035,20.2177,-87.4365,PRACTDUAL,APODERADO
4656,5036,19.405329,-99.184191,PRACTDUAL,APODERADO
4659,5039,19.427797,-99.194149,PRACTDUAL,APODERADO
4670,5050,19.584049,-99.023823,PRACTDUAL,APODERADO
4673,5053,16.860412,-99.873487,PRACTDUAL,SEPSA
4682,5063,16.860412,-99.873487,PRACTDUAL,SEPSA
4686,5068,19.28954879,-99.55421476,PRACTDUAL,APODERADO
4691,5073,16.7479576,-92.6298963,PRACTDUAL,APODERADO
4693,5075,19.58410463,-99.02341505,PRACTDUAL,APODERADO
4696,5078,19.388584,-99.2479053,PRACTDUAL,APODERADO
4699,5081,19.453273,-99.197653,PRACTDUAL,SEPSA
4700,5082,19.453273,-99.197653,PRACTDUAL,SEPSA
4702,5084,19.5191624,-99.1630429,PRACTDUAL,APODERADO
4708,5090,19.901708,-99.337787,PRACTDUAL,SEPSA
4718,5100,19.901708,-99.337787,PRACTDUAL,SEPSA
4719,5101,21.116942,-101.657554,PRACTDUAL,APODERADO
4720,5102,19.425263,-99.177542,PRACTDUAL,APODERADO
4723,5105,25.657416,-100.184011,PRACTDUAL,APODERADO
4726,5108,31.623488,-106.39629,PRACTDUAL,SEPSA
4727,5109,31.623488,-106.39629,PRACTDUAL,SEPSA
4744,5126,18.898441,-98.431201,PRACTDUAL,APODERADO
4753,5136,20.642578,-105.235865,PRACTDUAL,APODERADO
4770,5153,19.771738,-104.366285,PRACTDUAL,APODERADO
4787,5170,31.623488,-106.39629,PRACTDUAL,SEPSA
4793,5176,25.782756,-100.235268,PRACTDUAL,SEPSA
4796,5179,20.6569111,-103.3696268,PRACTDUAL,APODERADO
4805,5189,19.365569,-99.167028,PRACTDUAL,SEPSA
4806,5190,19.423689,-99.153458,PRACTDUAL,APODERADO
4809,5193,19.365569,-99.167028,PRACTDUAL,SEPSA
4825,5209,25.782756,-100.235268,PRACTDUAL,SEPSA
4836,5221,21.510635,-104.892416,PRACTDUAL,APODERADO
4840,5225,26.054294,-98.364723,PRACTDUAL,SEPSA
4841,5226,26.054294,-98.364723,PRACTDUAL,SEPSA
4845,5230,20.059057,-98.776389,PRACTDUAL,APODERADO
4850,5235,19.423689,-99.153458,PRACTDUAL,APODERADO
4851,5236,21.2465377,-102.3324621,PRACTDUAL,SEPSA
4855,5240,21.047935,-89.625519,PRACTDUAL,SEPSA
4861,5246,16.6991132,-93.7208767,PRACTDUAL,APODERADO
4866,5251,19.695068,-99.200166,PRACTDUAL,SEPSA
4884,5269,19.377239,-99.254516,PRACTDUAL,SEPSA
4885,5270,19.377239,-99.254516,PRACTDUAL,SEPSA
4888,5274,29.187992,-108.140871,PRACTDUAL,APODERADO
4891,5277,29.187992,-108.140871,PRACTDUAL,APODERADO
4915,5301,19.65193373,-99.20630961,PRACTDUAL,APODERADO
4917,5303,20.277132,-97.957523,PRACTDUAL,APODERADO
4919,5305,20.277132,-97.957523,PRACTDUAL,APODERADO
4920,5306,20.277132,-97.957523,PRACTDUAL,APODERADO
4927,5313,24.776318,-107.445898,PRACTDUAL,APODERADO
4928,5314,26.890919,-111.984047,PRACTDUAL,APODERADO
4929,5315,27.6917226,-105.1710594,PRACTDUAL,APODERADO
4930,5316,31.332047,-109.560519,PRACTDUAL,APODERADO
4938,5324,19.259417,-99.624996,PRACTDUAL,APODERADO
4939,5325,19.259417,-99.624996,PRACTDUAL,APODERADO
4941,5327,19.328734,-99.15379,PRACTDUAL,APODERADO
4944,5330,19.65193373,-99.20630961,PRACTDUAL,APODERADO
4949,5336,19.606056,-99.046858,PRACTDUAL,SEPSA
4950,5337,19.606056,-99.046858,PRACTDUAL,SEPSA
4958,5347,19.416093,-99.225697,PRACTDUAL,APODERADO
4959,5348,19.28503136,-99.59139651,PRACTDUAL,SEPSA
4960,5349,19.28503136,-99.59139651,PRACTDUAL,SEPSA
4963,5352,20.690995,-100.446209,PRACTDUAL,APODERADO
4966,5355,25.65822,-100.440312,PRACTDUAL,APODERADO
4968,5357,18.913889,-103.877527,PRACTDUAL,APODERADO
4970,5359,21.039593,-89.630865,PRACTDUAL,SEPSA
4972,5361,21.039593,-89.630865,PRACTDUAL,SEPSA
4973,5362,19.5191624,-99.1630429,PRACTDUAL,APODERADO
4976,5365,19.805166,-100.172164,PRACTDUAL,APODERADO
4977,5366,19.805166,-100.172164,PRACTDUAL,APODERADO
4980,5369,22.299564,-101.575252,PRACTDUAL,APODERADO
4986,5379,19.405715,-99.136407,PRACTDUAL,APODERADO
4990,5383,19.405715,-99.136407,PRACTDUAL,APODERADO
5004,5398,17.990497,-92.947557,PRACTDUAL,APODERADO
5005,5399,20.520307,-100.823235,PRACTDUAL,APODERADO
5008,5403,20.647974,-103.385688,PRACTDUAL,APODERADO
5016,5411,21.156651,-101.693826,PRACTDUAL,APODERADO
5017,5412,19.328451,-99.210608,PRACTDUAL,APODERADO
5018,5413,19.65193373,-99.20630961,PRACTDUAL,APODERADO
5019,5414,21.156651,-101.693826,PRACTDUAL,APODERADO
5021,5417,20.684951,-103.325947,PRACTDUAL,APODERADO
5022,5418,20.732348,-103.4205191,PRACTDUAL,APODERADO
5026,5422,19.6904694,-100.5564879,PRACTDUAL,APODERADO
5030,5427,19.515748,-101.6094003,PRACTDUAL,APODERADO
5031,5428,19.328451,-99.210608,PRACTDUAL,APODERADO
5033,5430,19.086494,-102.353615,PRACTDUAL,APODERADO
5034,5431,20.679081,-103.39673,PRACTDUAL,APODERADO
5035,5432,20.662493,-103.304307,PRACTDUAL,APODERADO
5036,5433,19.515396,-98.867442,PRACTDUAL,SEPSA
5037,5434,20.704032,-103.2923908,PRACTDUAL,APODERADO
5038,5435,19.255569,-103.714805,PRACTDUAL,APODERADO
5039,5437,19.716643,-101.229368,PRACTDUAL,APODERADO
5040,5438,17.074147,-96.713318,PRACTDUAL,APODERADO
5041,5439,19.023394,-98.197531,PRACTDUAL,APODERADO
5042,5440,19.288803,-98.4236,PRACTDUAL,APODERADO
5043,5441,19.094249,-98.188511,PRACTDUAL,APODERADO
5044,5442,19.061263,-98.305927,PRACTDUAL,APODERADO
5045,5443,17.807168,-97.776153,PRACTDUAL,APODERADO
5048,5446,15.13864,-92.465741,PRACTDUAL,APODERADO
5050,5448,16.833617,-99.811561,PRACTDUAL,APODERADO
5052,5450,22.153804,-100.977121,PRACTDUAL,APODERADO
5054,5452,19.79877,-99.097808,PRACTDUAL,APODERADO
5055,5453,19.448276,-99.20738,PRACTDUAL,APODERADO
5057,5455,19.479159,-99.186776,PRACTDUAL,APODERADO
5063,5463,19.671433,-99.173456,PRACTDUAL,APODERADO
5069,5471,19.548792,-99.287876,PRACTDUAL,APODERADO
5070,5472,28.622657,-106.115075,PRACTDUAL,SEPSA
5071,5473,19.378988,-99.158493,PRACTDUAL,APODERADO
5073,5475,19.403654,-102.055299,PRACTDUAL,APODERADO
5074,5476,19.3611003,-99.2735972,PRACTDUAL,APODERADO
5075,5477,18.914974,-99.165362,PRACTDUAL,APODERADO
5077,5479,19.541333,-99.034801,PRACTDUAL,APODERADO
5078,5480,31.3048885,-110.9411166,PRACTDUAL,APODERADO
5079,5481,25.766505,-100.304534,PRACTDUAL,APODERADO
5080,5482,25.771702,-100.275825,PRACTDUAL,APODERADO
5081,5483,19.388584,-99.2479053,PRACTDUAL,APODERADO
5082,5484,25.743288,-100.313327,PRACTDUAL,APODERADO
5086,5488,17.537514,-101.275426,PRACTDUAL,APODERADO
5087,5490,20.661102,-103.287706,PRACTDUAL,APODERADO
5088,5491,20.698069,-103.385954,PRACTDUAL,APODERADO
5089,5492,20.647744,-103.361049,PRACTDUAL,APODERADO
5091,5494,19.463837,-97.688134,PRACTDUAL,APODERADO
5092,5495,22.9805027,-109.7664566,PRACTDUAL,APODERADO
5094,5497,20.575109,-100.382609,PRACTDUAL,APODERADO
5095,5498,22.153804,-100.977121,PRACTDUAL,APODERADO
5097,5500,21.8964755,-102.3073097,PRACTDUAL,APODERADO
5099,5504,20.5196355,-100.797961,PRACTDUAL,APODERADO
5100,5505,19.989821,-99.324651,PRACTDUAL,APODERADO
5102,5507,21.986376,-99.012086,PRACTDUAL,APODERADO
5105,5511,19.907223,-99.340123,PRACTDUAL,APODERADO
5109,5515,22.758536,-102.538512,PRACTDUAL,APODERADO
5110,5516,20.545899,-100.688084,PRACTDUAL,APODERADO
5112,5518,16.437335,-95.021711,PRACTDUAL,APODERADO
5113,5519,21.868712,-102.294404,PRACTDUAL,APODERADO
5116,5522,22.15085,-100.982322,PRACTDUAL,APODERADO
5117,5523,23.6539806,-100.6239877,PRACTDUAL,APODERADO
5119,5525,26.933286,-105.664176,PRACTDUAL,APODERADO
5127,5533,19.714352,-99.223516,PRACTDUAL,APODERADO
5128,5534,28.03244,-105.288358,PRACTDUAL,APODERADO
5138,5544,19.367958,-99.259997,PRACTDUAL,APODERADO
5139,5545,19.345712,-99.179294,PRACTDUAL,APODERADO
5144,5550,19.455145,-99.157384,PRACTDUAL,APODERADO
5146,5552,19.26019258,-98.89507521,PRACTDUAL,APODERADO
5147,5553,20.353981,-102.025099,PRACTDUAL,APODERADO
5148,5554,25.679453,-100.259531,PRACTDUAL,APODERADO
5150,5556,25.8653769,-97.5323448,PRACTDUAL,APODERADO
5151,5557,24.527057,-104.775678,PRACTDUAL,APODERADO
5152,5558,25.884299,-97.499809,PRACTDUAL,APODERADO
5154,5560,27.9336452,-101.2258962,PRACTDUAL,APODERADO
5156,5562,20.819905,-102.767022,PRACTDUAL,APODERADO
5157,5563,23.739489,-99.143865,PRACTDUAL,APODERADO
5160,5566,25.640078,-100.284561,PRACTDUAL,APODERADO
5162,5568,22.995602,-98.945499,PRACTDUAL,APODERADO
5163,5569,27.060756,-101.549199,PRACTDUAL,APODERADO
5167,5573,25.537759,-103.462843,PRACTDUAL,APODERADO
5169,5575,32.527257,-117.035769,PRACTDUAL,APODERADO
5170,5576,32.527257,-117.035769,PRACTDUAL,APODERADO
5171,5577,28.6918355,-100.537765,PRACTDUAL,APODERADO
5172,5578,25.673173,-100.430355,PRACTDUAL,APODERADO
5174,5580,26.231091,-98.5956152,PRACTDUAL,APODERADO
5175,5581,25.463048,-100.978961,PRACTDUAL,APODERADO
5176,5582,25.7614176,-100.4329879,PRACTDUAL,APODERADO
5177,5583,25.6644021,-100.3835779,PRACTDUAL,APODERADO
