,ATM,Latitud,Longitud,Tipo dispositivo,ETV
2166,2387,28.6646709,-106.1104543,DISPENSADOR,APODERADO
2167,2388,19.28895773,-99.67640914,DISPENSADOR,APODERADO
2168,2389,24.6184292,-97.7184487,DISPENSADOR,SEPSA
2169,2390,19.0098294,-98.1871412,DISPENSADOR,APODERADO
2170,2391,19.0098294,-98.1871412,DISPENSADOR,APODERADO
2171,2392,19.2924735,-99.7191163,DISPENSADOR,SEPSA
2172,2393,27.4859334,-109.9450489,DISPENSADOR,APODERADO
2174,2395,25.5710625,-103.3886875,DISPENSADOR,APODERADO
2175,2396,19.549447,-99.2740847,DISPENSADOR,SEPSA
2176,2397,25.570118,-108.463418,DISPENSADOR,APODERADO
2177,2398,22.1372823,-101.0067366,DISPENSADOR,SEPSA
2178,2399,21.9358561,-102.2973222,DISPENSADOR,SEPSA
2179,2400,32.6248555,-115.4570842,DISPENSADOR,SEPSA
2180,2401,19.3713013,-99.1794862,DISPENSADOR,SEPSA
2181,2402,19.320377,-99.084449,DISPENSADOR,APODERADO
2185,2407,19.2602783,-98.8950031,DISPENSADOR,APODERADO
2186,2408,19.320377,-99.084449,DISPENSADOR,APODERADO
2189,2411,27.4859334,-109.9450489,DISPENSADOR,APODERADO
2191,2413,16.177349,-95.193094,DISPENSADOR,APODERADO
2192,2414,27.4859334,-109.9450489,DISPENSADOR,APODERADO
2193,2415,25.6512037,-100.3595536,DISPENSADOR,SEPSA
2195,2418,19.3722917,-99.2070693,DISPENSADOR,APODERADO
2196,2419,20.53408853,-100.736262,DISPENSADOR,SEPSA
2197,2420,19.3722917,-99.2070693,DISPENSADOR,APODERADO
2202,2426,19.286382,-99.512155,DISPENSADOR,APODERADO
2203,2427,25.820627,-100.108747,DISPENSADOR,SEPSA
2204,2428,20.672214,-103.291895,DISPENSADOR,APODERADO
2205,2429,27.4859334,-109.9450489,DISPENSADOR,APODERADO
2206,2430,26.933286,-105.664176,DISPENSADOR,APODERADO
2207,2431,19.413789,-99.091851,DISPENSADOR,APODERADO
2208,2432,26.231091,-98.5956152,DISPENSADOR,APODERADO
2209,2433,26.231091,-98.5956152,DISPENSADOR,APODERADO
2212,2436,25.568208,-103.497998,DISPENSADOR,APODERADO
2214,2438,19.4336147,-102.0721631,DISPENSADOR,APODERADO
2218,2442,19.4122275,-102.0262032,DISPENSADOR,APODERADO
2220,2444,17.9587322,-102.1955383,DISPENSADOR,APODERADO
2222,2446,25.5710625,-103.3886875,DISPENSADOR,APODERADO
2223,2447,19.4122275,-102.0262032,DISPENSADOR,APODERADO
2225,2449,17.9587322,-102.1955383,DISPENSADOR,APODERADO
2226,2450,26.39848444,-99.03044546,DISPENSADOR,APODERADO
2228,2452,19.3617373,-99.2733753,DISPENSADOR,SEPSA
2229,2453,17.477078,-91.426098,DISPENSADOR,APODERADO
2230,2454,19.3617373,-99.2733753,DISPENSADOR,SEPSA
2231,2455,17.9587322,-102.1955383,DISPENSADOR,APODERADO
2232,2456,20.377987,-94.4662371,DISPENSADOR,APODERADO
2233,2457,25.763919,-100.191584,DISPENSADOR,APODERADO
2234,2458,19.3713013,-99.1794862,DISPENSADOR,SEPSA
2236,2460,17.9587322,-102.1955383,DISPENSADOR,APODERADO
2237,2461,16.177349,-95.193094,DISPENSADOR,APODERADO
2239,2463,17.966401,-92.9337385,DISPENSADOR,SEPSA
2240,2464,19.3617373,-99.2733753,DISPENSADOR,SEPSA
2241,2465,19.346414,-99.180214,DISPENSADOR,APODERADO
2242,2466,20.569325,-101.196598,DISPENSADOR,APODERADO
2243,2467,19.346414,-99.180214,DISPENSADOR,APODERADO
2245,2469,20.9149648,-100.7416911,DISPENSADOR,APODERADO
2246,2470,19.286382,-99.512155,DISPENSADOR,APODERADO
2249,2473,25.66399,-100.368677,DISPENSADOR,APODERADO
2250,2474,20.675278,-103.344028,DISPENSADOR,APODERADO
2252,2476,19.2600226,-99.0097621,DISPENSADOR,APODERADO
2254,2478,19.2600226,-99.0097621,DISPENSADOR,APODERADO
2255,2479,19.25432,-99.72032,DISPENSADOR,SEPSA
2256,2480,25.66399,-100.368677,DISPENSADOR,APODERADO
2258,2482,25.449883,-100.957042,DISPENSADOR,APODERADO
2259,2483,25.449883,-100.957042,DISPENSADOR,APODERADO
2260,2484,25.449883,-100.957042,DISPENSADOR,APODERADO
2261,2485,19.027221,-98.237303,DISPENSADOR,APODERADO
2262,2486,19.5402235,-99.19479798,DISPENSADOR,APODERADO
2263,2487,19.928471,-96.852935,DISPENSADOR,APODERADO
2264,2488,19.928471,-96.852935,DISPENSADOR,APODERADO
2265,2489,19.2600226,-99.0097621,DISPENSADOR,APODERADO
2266,2491,22.1149001,-103.2677439,DISPENSADOR,APODERADO
2267,2492,22.1149001,-103.2677439,DISPENSADOR,APODERADO
2268,2493,22.1149001,-103.2677439,DISPENSADOR,APODERADO
2269,2495,18.930341,-99.939059,DISPENSADOR,APODERADO
2270,2497,19.027221,-98.237303,DISPENSADOR,APODERADO
2271,2498,18.930341,-99.939059,DISPENSADOR,APODERADO
2276,2503,25.666,-100.316182,DISPENSADOR,APODERADO
2277,2504,19.295529,-99.5759381,DISPENSADOR,SEPSA
2278,2505,19.4794571,-99.1315203,DISPENSADOR,APODERADO
2284,2511,19.4794571,-99.1315203,DISPENSADOR,APODERADO
2285,2512,25.779229,-100.317662,DISPENSADOR,APODERADO
2288,2515,25.763919,-100.191584,DISPENSADOR,APODERADO
2290,2517,19.439119,-99.178716,DISPENSADOR,APODERADO
2291,2518,20.620074,-103.321233,DISPENSADOR,APODERADO
2292,2519,19.439119,-99.178716,DISPENSADOR,APODERADO
2294,2521,19.439119,-99.178716,DISPENSADOR,APODERADO
2296,2523,19.5402235,-99.19479798,DISPENSADOR,APODERADO
2297,2524,19.5402235,-99.19479798,DISPENSADOR,APODERADO
2300,2527,19.5992123,-99.04476158,DISPENSADOR,APODERADO
2301,2528,25.666,-100.316182,DISPENSADOR,APODERADO
2304,2531,25.703122,-100.216587,DISPENSADOR,APODERADO
2306,2533,25.730426,-100.276728,DISPENSADOR,APODERADO
2307,2534,20.2772736,-97.9584832,DISPENSADOR,SEPSA
2308,2535,16.21495225,-95.17849092,DISPENSADOR,APODERADO
2309,2536,20.679081,-103.39673,DISPENSADOR,APODERADO
2310,2537,23.78032,-105.360347,DISPENSADOR,APODERADO
2314,2541,32.5085358,-117.0267581,DISPENSADOR,SEPSA
2316,2543,22.778784,-102.613072,DISPENSADOR,SEPSA
2317,2544,19.378702,-99.058701,DISPENSADOR,APODERADO
2318,2545,19.361995,-99.169013,DISPENSADOR,SEPSA
2319,2546,22.1478,-102.27717,DISPENSADOR,APODERADO
2320,2547,25.730426,-100.276728,DISPENSADOR,APODERADO
2321,2548,20.6709322,-103.3920423,DISPENSADOR,SEPSA
2322,2549,19.41681641,-99.14401191,DISPENSADOR,APODERADO
2324,2551,19.378702,-99.058701,DISPENSADOR,APODERADO
2325,2554,19.378702,-99.058701,DISPENSADOR,APODERADO
2327,2556,26.927273,-101.451363,DISPENSADOR,APODERADO
2329,2558,25.779229,-100.317662,DISPENSADOR,APODERADO
2330,2559,19.41681641,-99.14401191,DISPENSADOR,APODERADO
2331,2560,26.927273,-101.451363,DISPENSADOR,APODERADO
2334,2563,16.844695,-99.847486,DISPENSADOR,APODERADO
2335,2566,19.4232682,-99.1404666,DISPENSADOR,SEPSA
2336,2567,19.23856,-103.715595,DISPENSADOR,SEPSA
2337,2568,20.6487623,-103.3100245,DISPENSADOR,SEPSA
2339,2570,20.585546,-87.142439,DISPENSADOR,SEPSA
2340,2571,16.844695,-99.847486,DISPENSADOR,APODERADO
2342,2573,25.6648777,-100.3107357,DISPENSADOR,SEPSA
2343,2574,20.4928949,-103.2739178,DISPENSADOR,SEPSA
2347,2578,19.2810112,-99.639355,DISPENSADOR,APODERADO
2348,2579,19.2810112,-99.639355,DISPENSADOR,APODERADO
2349,2580,19.6698423,-99.180902,DISPENSADOR,APODERADO
2350,2581,20.5718936,-100.5305242,DISPENSADOR,SEPSA
2352,2584,19.3288133,-99.110716,DISPENSADOR,SEPSA
2353,2586,19.4525,-99.2135,DISPENSADOR,SEPSA
2354,2587,20.555463,-101.202439,DISPENSADOR,SEPSA
2355,2588,19.2810112,-99.639355,DISPENSADOR,APODERADO
2357,2590,21.334256,-98.214781,DISPENSADOR,SEPSA
2359,2592,23.73117425,-99.14320275,DISPENSADOR,SEPSA
2361,2594,20.872076,-86.8675515,DISPENSADOR,SEPSA
2362,2595,21.1468494,-86.7902989,DISPENSADOR,SEPSA
2363,2596,18.4546429,-97.3914617,DISPENSADOR,SEPSA
2364,2597,19.8239357,-90.5265715,DISPENSADOR,SEPSA
2365,2598,21.9440336,-102.3248441,DISPENSADOR,SEPSA
2367,2600,19.1752411,-96.1241221,DISPENSADOR,APODERADO
2368,2601,22.7570703,-102.5380476,DISPENSADOR,SEPSA
2369,2602,19.6765175,-99.2132419,DISPENSADOR,SEPSA
2370,2603,20.4530563,-101.5281471,DISPENSADOR,APODERADO
2371,2604,17.971098,-92.926722,DISPENSADOR,SEPSA
2372,2605,22.293795,-97.8528,DISPENSADOR,SEPSA
2373,2606,20.631402,-100.356341,DISPENSADOR,APODERADO
2374,2607,27.6917226,-105.1710594,DISPENSADOR,APODERADO
2375,2608,22.88831985,-109.9049465,DISPENSADOR,SEPSA
2377,2610,30.41533,-107.912319,DISPENSADOR,APODERADO
2378,2611,16.772648,-93.0939495,DISPENSADOR,SEPSA
2379,2612,25.432392,-100.92287,DISPENSADOR,APODERADO
2380,2613,25.6726436,-100.4492654,DISPENSADOR,SEPSA
2381,2614,19.25291002,-99.57296138,DISPENSADOR,SEPSA
2382,2615,25.922948,-111.353322,DISPENSADOR,SEPSA
2383,2616,30.374317,-109.685961,DISPENSADOR,APODERADO
2384,2617,26.02108974,-98.21789495,DISPENSADOR,SEPSA
2385,2618,30.374317,-109.685961,DISPENSADOR,APODERADO
2386,2619,18.0304,-92.9042,DISPENSADOR,SEPSA
2387,2620,16.859524,-99.873588,DISPENSADOR,SEPSA
2388,2621,25.5128,-103.406,DISPENSADOR,SEPSA
2391,2624,18.5282903,-88.295983,DISPENSADOR,SEPSA
2392,2625,25.723918,-100.166397,DISPENSADOR,APODERADO
2393,2626,20.778691,-105.509754,DISPENSADOR,SEPSA
2395,2628,30.7119166,-112.1518251,DISPENSADOR,APODERADO
2396,2629,20.394708,-99.984386,DISPENSADOR,SEPSA
2397,2630,19.784184,-99.865794,DISPENSADOR,APODERADO
2398,2631,29.0350221,-110.9396897,DISPENSADOR,APODERADO
2399,2632,22.987422,-105.855501,DISPENSADOR,APODERADO
2400,2633,22.274489,-97.845284,DISPENSADOR,SEPSA
2401,2634,20.631402,-100.356341,DISPENSADOR,APODERADO
2402,2635,30.628888,-110.969017,DISPENSADOR,APODERADO
2403,2636,25.72287601,-100.2931608,DISPENSADOR,SEPSA
2404,2637,22.173964,-100.9993925,DISPENSADOR,APODERADO
2405,2638,18.6446738,-91.7911268,DISPENSADOR,SEPSA
2406,2639,23.724546,-99.085936,DISPENSADOR,SEPSA
2407,2640,19.888456,-102.208295,DISPENSADOR,APODERADO
2408,2641,19.888456,-102.208295,DISPENSADOR,APODERADO
2409,2642,25.875635,-100.232435,DISPENSADOR,SEPSA
2410,2643,20.447153,-97.321482,DISPENSADOR,APODERADO
2412,2645,27.504734,-109.930503,DISPENSADOR,APODERADO
2413,2646,19.824193,-90.532683,DISPENSADOR,SEPSA
2414,2648,25.723918,-100.166397,DISPENSADOR,APODERADO
2415,2649,19.513562,-98.881221,DISPENSADOR,APODERADO
2416,2650,19.398558,-99.111507,DISPENSADOR,APODERADO
2417,2652,25.666,-100.316182,DISPENSADOR,APODERADO
2419,2654,19.1065847,-97.955749,DISPENSADOR,SEPSA
2420,2655,19.593918,-99.279949,DISPENSADOR,SEPSA
2421,2657,29.558218,-104.413056,DISPENSADOR,SEPSA
2422,2658,19.0682913,-98.27395,DISPENSADOR,APODERADO
2423,2659,20.09944,-99.827941,DISPENSADOR,SEPSA
2424,2660,19.0682913,-98.27395,DISPENSADOR,APODERADO
2425,2662,20.0249135,-97.6548804,DISPENSADOR,SEPSA
2427,2664,20.6232,-103.286,DISPENSADOR,APODERADO
2428,2665,25.700112,-100.326,DISPENSADOR,SEPSA
2429,2666,19.321032,-98.235317,DISPENSADOR,APODERADO
2430,2667,20.5534596,-100.8230166,DISPENSADOR,APODERADO
2431,2668,19.40615551,-99.1109726,DISPENSADOR,SEPSA
2432,2669,19.479159,-99.186776,DISPENSADOR,APODERADO
2434,2672,20.4840955,-99.2183129,DISPENSADOR,APODERADO
2435,2673,22.271142,-97.872147,DISPENSADOR,SEPSA
2436,2674,19.62958122,-99.13913388,DISPENSADOR,APODERADO
2437,2675,18.9520851,-99.2327192,DISPENSADOR,SEPSA
2438,2676,30.9850629,-110.2939552,DISPENSADOR,APODERADO
2439,2677,19.62958122,-99.13913388,DISPENSADOR,APODERADO
2440,2678,30.9850629,-110.2939552,DISPENSADOR,APODERADO
2441,2679,19.521731,-99.2048326,DISPENSADOR,SEPSA
2442,2680,21.149568,-102.688523,DISPENSADOR,SEPSA
2443,2681,30.9850629,-110.2939552,DISPENSADOR,APODERADO
2444,2682,25.672962,-97.814848,DISPENSADOR,APODERADO
2445,2684,19.439119,-99.178716,DISPENSADOR,APODERADO
2446,2685,29.098119,-110.946034,DISPENSADOR,APODERADO
2448,2687,20.731248,-103.408458,DISPENSADOR,APODERADO
2450,2689,21.009347,-89.577101,DISPENSADOR,APODERADO
2451,2690,24.588299,-107.393753,DISPENSADOR,SEPSA
2452,2691,21.8964755,-102.3073097,DISPENSADOR,APODERADO
2453,2692,28.03244,-105.288358,DISPENSADOR,APODERADO
2454,2693,19.395903,-99.15505,DISPENSADOR,APODERADO
2455,2694,19.2142,-96.187056,DISPENSADOR,APODERADO
2456,2695,19.395903,-99.15505,DISPENSADOR,APODERADO
2457,2696,20.6274519,-105.2283706,DISPENSADOR,SEPSA
2458,2697,19.555758,-103.376464,DISPENSADOR,APODERADO
2459,2698,20.5333772,-89.3356123,DISPENSADOR,SEPSA
2460,2699,20.73104,-103.408504,DISPENSADOR,APODERADO
2462,2701,20.62297,-103.067001,DISPENSADOR,APODERADO
2463,2702,19.49386091,-99.10808424,DISPENSADOR,APODERADO
2466,2705,28.6918355,-100.537765,DISPENSADOR,APODERADO
2469,2709,25.3777892,-101.0135586,DISPENSADOR,APODERADO
2471,2711,19.404214,-99.169512,DISPENSADOR,SEPSA
2473,2713,19.5507228,-99.2096359,DISPENSADOR,APODERADO
2474,2714,19.2629086,-99.6216283,DISPENSADOR,APODERADO
2475,2715,20.446983,-97.321424,DISPENSADOR,APODERADO
2476,2716,20.545899,-100.688084,DISPENSADOR,APODERADO
2480,2720,21.092644,-101.626285,DISPENSADOR,SEPSA
2481,2721,19.647038,-99.171307,DISPENSADOR,APODERADO
2487,2727,19.416824,-99.143915,DISPENSADOR,APODERADO
2488,2728,20.545899,-100.688084,DISPENSADOR,APODERADO
2489,2729,20.545899,-100.688084,DISPENSADOR,APODERADO
2490,2730,18.6052,-90.7308,DISPENSADOR,APODERADO
2494,2734,22.904125,-109.933418,DISPENSADOR,SEPSA
2495,2735,19.347571,-99.025771,DISPENSADOR,APODERADO
2498,2738,19.1418508,-98.77336771,DISPENSADOR,SEPSA
2502,2743,19.1198737,-97.710239,DISPENSADOR,SEPSA
2503,2744,19.347571,-99.025771,DISPENSADOR,APODERADO
2504,2745,16.864574,-99.880167,DISPENSADOR,APODERADO
2507,2748,16.864574,-99.880167,DISPENSADOR,APODERADO
2508,2749,31.6774753,-106.4264164,DISPENSADOR,APODERADO
2512,2753,16.864574,-99.880167,DISPENSADOR,APODERADO
2514,2755,19.6883433,-101.1866897,DISPENSADOR,APODERADO
2515,2756,17.970367,-92.810753,DISPENSADOR,SEPSA
2516,2757,19.371194,-99.059122,DISPENSADOR,SEPSA
2518,2759,19.3247724,-99.0708607,DISPENSADOR,SEPSA
2519,2760,19.707623,-99.195242,DISPENSADOR,SEPSA
2520,2761,19.49386091,-99.10808424,DISPENSADOR,APODERADO
2521,2762,19.9137974,-97.8022505,DISPENSADOR,SEPSA
2522,2763,29.07623,-110.95834,DISPENSADOR,SEPSA
2523,2764,19.3225,-99.2229,DISPENSADOR,SEPSA
2524,2765,22.750602,-98.971493,DISPENSADOR,SEPSA
2525,2766,20.42113,-102.04614,DISPENSADOR,SEPSA
2526,2767,24.84913517,-98.15364046,DISPENSADOR,SEPSA
2528,2769,19.2907971,-99.1538637,DISPENSADOR,SEPSA
2529,2770,19.49386091,-99.10808424,DISPENSADOR,APODERADO
2530,2771,25.52093928,-103.43573,DISPENSADOR,SEPSA
2531,2772,19.408939,-99.184385,DISPENSADOR,SEPSA
2532,2773,19.49386091,-99.10808424,DISPENSADOR,APODERADO
2533,2774,20.62966,-103.416546,DISPENSADOR,APODERADO
2534,2775,19.431858,-99.138371,DISPENSADOR,APODERADO
2535,2777,31.6774753,-106.4264164,DISPENSADOR,APODERADO
2536,2778,16.7623,-93.1005,DISPENSADOR,SEPSA
2537,2779,19.429839,-99.134685,DISPENSADOR,SEPSA
2538,2780,19.7094052,-99.1450561,DISPENSADOR,SEPSA
2539,2781,26.0391485,-98.3684811,DISPENSADOR,SEPSA
2540,2782,20.62966,-103.416546,DISPENSADOR,APODERADO
2541,2783,16.8613,-99.8756,DISPENSADOR,APODERADO
2544,2786,25.445239,-100.986042,DISPENSADOR,APODERADO
2545,2787,26.039218,-98.366298,DISPENSADOR,SEPSA
2546,2788,24.770752,-107.434371,DISPENSADOR,SEPSA
2547,2789,20.6953,-103.324,DISPENSADOR,SEPSA
2548,2790,20.6676026,-103.740828,DISPENSADOR,SEPSA
2549,2791,25.688912,-100.49219,DISPENSADOR,SEPSA
2550,2792,25.6852,-100.438,DISPENSADOR,SEPSA
2553,2797,23.183251,-102.86366,DISPENSADOR,SEPSA
2554,2798,25.429755,-100.946759,DISPENSADOR,SEPSA
2555,2799,20.3495,-102.039,DISPENSADOR,SEPSA
2556,2800,22.73593,-98.9667372,DISPENSADOR,SEPSA
2557,2802,20.4840955,-99.2183129,DISPENSADOR,APODERADO
2558,2803,32.6677468,-115.3926565,DISPENSADOR,SEPSA
2559,2804,19.40624123,-99.18033085,DISPENSADOR,SEPSA
2560,2805,28.6838,-100.543,DISPENSADOR,SEPSA
2561,2807,21.9259958,-99.9893933,DISPENSADOR,SEPSA
2562,2808,18.11112833,-98.3143812,DISPENSADOR,SEPSA
2563,2809,18.33554394,-97.01046724,DISPENSADOR,SEPSA
2564,2810,20.914965,-100.764332,DISPENSADOR,SEPSA
2565,2811,25.7803239,-100.3896165,DISPENSADOR,SEPSA
2566,2812,19.034724,-98.188075,DISPENSADOR,SEPSA
2567,2813,18.130324,-94.435524,DISPENSADOR,SEPSA
2568,2814,19.356675,-99.098453,DISPENSADOR,APODERADO
2569,2815,19.995017,-102.283537,DISPENSADOR,SEPSA
2570,2816,21.992758,-99.011463,DISPENSADOR,SEPSA
2571,2817,19.608705,-99.23297,DISPENSADOR,SEPSA
2573,2819,25.782975,-100.053067,DISPENSADOR,APODERADO
2575,2821,20.50909575,-87.22536691,DISPENSADOR,SEPSA
2576,2822,24.04749,-104.651704,DISPENSADOR,APODERADO
2578,2824,20.597382,-101.420284,DISPENSADOR,SEPSA
2579,2825,19.53964754,-99.20906268,DISPENSADOR,APODERADO
2581,2827,19.045403,-98.205269,DISPENSADOR,SEPSA
2582,2828,25.687282,-100.3104057,DISPENSADOR,SEPSA
2583,2829,21.0114,-101.26,DISPENSADOR,SEPSA
2584,2830,19.2143,-98.4124,DISPENSADOR,SEPSA
2585,2831,25.8941583,-100.2507786,DISPENSADOR,SEPSA
2586,2832,19.1570043,-98.86128,DISPENSADOR,SEPSA
2587,2833,25.84068945,-97.43572624,DISPENSADOR,SEPSA
2588,2834,19.07710556,-98.27224372,DISPENSADOR,SEPSA
2590,2836,22.023685,-102.286199,DISPENSADOR,SEPSA
2592,2838,19.791064,-99.886494,DISPENSADOR,SEPSA
2594,2840,19.356675,-99.098453,DISPENSADOR,APODERADO
2596,2842,16.757248,-93.167267,DISPENSADOR,SEPSA
2598,2844,19.43974716,-99.15664287,DISPENSADOR,APODERADO
2599,2845,19.43974716,-99.15664287,DISPENSADOR,APODERADO
2600,2846,27.471387,-109.911334,DISPENSADOR,SEPSA
2601,2847,19.282204,-99.502818,DISPENSADOR,SEPSA
2603,2849,19.44852738,-99.10046122,DISPENSADOR,SEPSA
2604,2850,19.470917,-99.170945,DISPENSADOR,SEPSA
2605,2851,19.50210696,-99.20360524,DISPENSADOR,SEPSA
2606,2852,19.41681641,-99.14401191,DISPENSADOR,APODERADO
2607,2853,19.367546,-99.004838,DISPENSADOR,SEPSA
2610,2856,19.366224,-99.259859,DISPENSADOR,SEPSA
2611,2857,28.402929,-106.88396,DISPENSADOR,SEPSA
2612,2858,19.2147036,-98.8844881,DISPENSADOR,SEPSA
2614,2860,19.34952,-99.0744,DISPENSADOR,SEPSA
2616,2862,19.32135,-99.131641,DISPENSADOR,SEPSA
2618,2864,19.31859038,-99.56475945,DISPENSADOR,APODERADO
2619,2865,19.38939258,-99.04124583,DISPENSADOR,SEPSA
2620,2866,19.36138709,-99.26661555,DISPENSADOR,SEPSA
2621,2867,19.394635,-99.171953,DISPENSADOR,APODERADO
2624,2870,19.429784,-99.153464,DISPENSADOR,APODERADO
2625,2871,18.344708,-99.54099826,DISPENSADOR,APODERADO
2627,2873,18.344708,-99.54099826,DISPENSADOR,APODERADO
2628,2874,24.040392,-104.631448,DISPENSADOR,SEPSA
2630,2876,25.72717,-100.305561,DISPENSADOR,APODERADO
2631,2877,19.074064,-98.205064,DISPENSADOR,SEPSA
2632,2878,19.4315338,-99.1351101,DISPENSADOR,SEPSA
2634,2880,24.04749,-104.651704,DISPENSADOR,APODERADO
2635,2881,29.066133,-110.9640377,DISPENSADOR,APODERADO
2637,2883,19.2558147,-98.8879891,DISPENSADOR,SEPSA
2639,2885,18.344708,-99.54099826,DISPENSADOR,APODERADO
2640,2886,22.39082127,-97.94809227,DISPENSADOR,SEPSA
2641,2887,32.351075,-117.048134,DISPENSADOR,SEPSA
2642,2888,20.943276,-101.428556,DISPENSADOR,APODERADO
2643,2889,21.170803,-86.8257,DISPENSADOR,SEPSA
2644,2890,20.743904,-103.410009,DISPENSADOR,SEPSA
2645,2891,25.768885,-100.270182,DISPENSADOR,SEPSA
2647,2893,27.073374,-109.443152,DISPENSADOR,SEPSA
2648,2894,16.8577,-99.914831,DISPENSADOR,SEPSA
2649,2895,20.68927,-105.249923,DISPENSADOR,APODERADO
2652,2898,30.694069,-112.153105,DISPENSADOR,SEPSA
2653,2899,26.933257,-105.65091,DISPENSADOR,SEPSA
2656,2902,19.369082,-99.060929,DISPENSADOR,SEPSA
2657,2903,22.188183,-100.981137,DISPENSADOR,SEPSA
2658,2904,19.334578,-99.569324,DISPENSADOR,APODERADO
2659,2905,20.48736,-103.49294,DISPENSADOR,SEPSA
2661,2907,20.730297,-103.441016,DISPENSADOR,APODERADO
2663,2909,18.955093,-99.237112,DISPENSADOR,SEPSA
2664,2910,19.822609,-90.532218,DISPENSADOR,APODERADO
2665,2911,17.0770896,-96.7452884,DISPENSADOR,SEPSA
2666,2912,31.61795,-106.364525,DISPENSADOR,SEPSA
2667,2913,16.81245673,-99.8176353,DISPENSADOR,SEPSA
2668,2914,20.735829,-103.34992,DISPENSADOR,SEPSA
2670,2916,19.822609,-90.532218,DISPENSADOR,APODERADO
2671,2917,20.819905,-102.767022,DISPENSADOR,APODERADO
2672,2918,32.461706,-116.875671,DISPENSADOR,SEPSA
2673,2919,21.484541,-104.875941,DISPENSADOR,SEPSA
2674,2920,19.480345,-99.159221,DISPENSADOR,SEPSA
2675,2921,25.040405,-111.675855,DISPENSADOR,SEPSA
2676,2922,21.151551,-86.851503,DISPENSADOR,APODERADO
2677,2923,18.344708,-99.54099826,DISPENSADOR,APODERADO
2678,2924,18.98648,-98.238717,DISPENSADOR,SEPSA
2679,2925,23.76666,-99.160121,DISPENSADOR,SEPSA
2680,2926,19.508722,-96.881732,DISPENSADOR,SEPSA
2682,2928,20.688364,-98.012739,DISPENSADOR,SEPSA
2683,2929,21.238556,-98.007243,DISPENSADOR,SEPSA
2684,2930,19.1218,-98.2538,DISPENSADOR,SEPSA
2685,2931,19.334736,-98.580933,DISPENSADOR,SEPSA
2686,2932,19.1218,-98.2538,DISPENSADOR,SEPSA
2687,2933,19.113222,-98.248722,DISPENSADOR,SEPSA
2688,2934,19.1218,-98.2538,DISPENSADOR,SEPSA
2689,2935,19.656463,-101.1661407,DISPENSADOR,SEPSA
2690,2936,21.154816,-98.90365,DISPENSADOR,SEPSA
2692,2938,21.151551,-86.851503,DISPENSADOR,APODERADO
2694,2941,30.9837107,-110.297876,DISPENSADOR,SEPSA
2695,2942,19.374414,-99.078682,DISPENSADOR,APODERADO
2696,2943,24.863973,-99.5584,DISPENSADOR,SEPSA
2698,2945,28.685213,-100.527597,DISPENSADOR,SEPSA
2699,2946,19.416046,-99.166246,DISPENSADOR,SEPSA
2700,2947,25.639442,-100.316592,DISPENSADOR,SEPSA
2702,2949,25.5733645,-103.4595903,DISPENSADOR,SEPSA
2703,2950,19.395903,-99.15505,DISPENSADOR,APODERADO
2705,2952,18.341581,-99.521976,DISPENSADOR,APODERADO
2706,2953,20.4840955,-99.2183129,DISPENSADOR,APODERADO
2722,2969,18.341581,-99.521976,DISPENSADOR,APODERADO
2723,2970,16.748703,-93.081009,DISPENSADOR,APODERADO
2725,2972,19.632407,-98.913324,DISPENSADOR,SEPSA
2726,2973,16.748703,-93.081009,DISPENSADOR,APODERADO
2727,2974,16.748703,-93.081009,DISPENSADOR,APODERADO
2733,2980,20.673785,-103.383002,DISPENSADOR,APODERADO
2739,2987,19.519391,-99.116479,DISPENSADOR,SEPSA
2740,2988,31.6966748,-116.6042773,DISPENSADOR,SEPSA
2741,2989,20.988735,-89.662177,DISPENSADOR,APODERADO
2742,2990,20.988735,-89.662177,DISPENSADOR,APODERADO
2746,2994,19.4212,-102.065,DISPENSADOR,APODERADO
2749,2997,21.160967,-86.83541,DISPENSADOR,APODERADO
2750,2998,20.749515,-103.420336,DISPENSADOR,APODERADO
2759,3007,19.3981863,-99.21568502,DISPENSADOR,SEPSA
2762,3012,19.619564,-98.995568,DISPENSADOR,SEPSA
2763,3013,18.463746,-97.386556,DISPENSADOR,SEPSA
2765,3015,19.29116486,-99.17453797,DISPENSADOR,SEPSA
2773,3023,19.29116486,-99.17453797,DISPENSADOR,SEPSA
2784,3034,19.984712,-101.761164,DISPENSADOR,APODERADO
2785,3035,19.02213,-98.213016,DISPENSADOR,SEPSA
2786,3036,19.95355862,-99.53290573,DISPENSADOR,APODERADO
2787,3037,19.95355862,-99.53290573,DISPENSADOR,APODERADO
2788,3038,19.489707,-99.046801,DISPENSADOR,APODERADO
2790,3040,19.489707,-99.046801,DISPENSADOR,APODERADO
2795,3045,19.567309,-99.766385,DISPENSADOR,APODERADO
2796,3046,24.83397386,-107.4002054,DISPENSADOR,SEPSA
2806,3056,19.399787,-99.209508,DISPENSADOR,APODERADO
2807,3057,19.399787,-99.209508,DISPENSADOR,APODERADO
2808,3058,19.3981863,-99.21568502,DISPENSADOR,SEPSA
2809,3059,19.3981863,-99.21568502,DISPENSADOR,SEPSA
2810,3060,18.01442316,-92.91886456,DISPENSADOR,APODERADO
2811,3062,31.87253,-116.608924,DISPENSADOR,APODERADO
2812,3063,19.291438,-99.735075,DISPENSADOR,SEPSA
2813,3064,19.567309,-99.766385,DISPENSADOR,APODERADO
2815,3066,20.550277,-100.83484,DISPENSADOR,SEPSA
