ATM_ID,DURACION,Latitud,Longitud
9578,6.68,27.4826947,-109.9556597
5956,6.675,24.859892,-99.567347
191,6.67,30.7119166,-112.1518251
A203,6.665,24.001622,-104.66205
C423,6.66,20.999903,-89.573194
9011,6.65,25.649204,-100.337261
6393,6.640000000000001,19.613775,-98.119121
7487,6.635,19.702602,-101.171311
7059,6.635,20.483457,-100.963554
6620,6.63,19.551681,-102.480519
3338,6.63,25.432392,-100.92287
5160,6.63,20.055,-98.7825
3452,6.63,21.241766,-102.323283
E782,6.625,20.914266,-97.675501
3953,6.62,19.497857,-99.23804
5550,6.619999999999999,19.455145,-99.157384
5955,6.61,24.746571,-100.20065
E546,6.6049999999999995,32.495576,-116.958628
2396,6.6000000000000005,19.549447,-99.2740847
3073,6.59,31.093018,-107.996126
4150,6.59,19.2917326,-99.124906
1324,6.58,20.7238391,-103.4552581
6983,6.575,18.4473833,-95.2131906
7494,6.569999999999999,25.7018467,-100.2905035
4726,6.565,16.707402,-93.016477
4637,6.565,22.131781,-100.924809
B856,6.565,25.537759,-103.462843
3946,6.545,19.310702,-99.124478
9905,6.54,32.465207,-114.753575
D572,6.529999999999999,16.75449842,-93.11815845
6088,6.5249999999999995,19.528859,-99.169228
3966,6.5,19.3792031,-99.2472133
5968,6.5,21.858392,-102.294381
6618,6.5,19.676168,-103.253836
6807,6.49,20.175539,-98.052287
7617,6.489999999999999,21.075603,-101.681189
6038,6.489999999999999,14.8924772,-92.2721663
3778,6.48,19.34088,-99.252238
C138,6.475,19.402317,-99.3236
D612,6.455,20.749627,-103.420358
368,6.445,19.4902886,-99.1313041
3458,6.445,25.537988,-103.409201
9673,6.4399999999999995,19.7025363,-101.2081535
C931,6.4350000000000005,20.7632019,-104.0817341
6480,6.425,21.3533423,-101.9355062
1260,6.425,19.423695,-99.135795
D196,6.42,20.527465,-97.461517
8544,6.415,19.2742674,-99.5736939
D914,6.41,25.684185,-100.486623
8433,6.41,19.5183,-99.213996
E238,6.4,19.245649,-103.714232
D758,6.385,20.718681,-103.319656
7661,6.38,22.3965188,-105.4575691
E338,6.375,18.913889,-103.877527
D240,6.375,19.415682,-98.943479
6592,6.375,19.413659,-99.091864
2703,6.37,32.653753,-115.41302
D974,6.35,23.175035,-102.870062
9703,6.35,19.356675,-99.098453
7795,6.35,16.340571,-98.052017
B640,6.34,20.7098455,-103.3607206
D140,6.335,19.43974716,-99.15664287
9013,6.335,19.465456,-99.16663
E268,6.33,20.624941,-87.078897
5533,6.33,19.714352,-99.223516
2752,6.325,20.446983,-97.321424
4764,6.32,25.7767197,-100.1864128
9798,6.3,20.6736662,-103.4048739
C166,6.3,19.193255,-96.138213
6811,6.285,19.411372,-99.080976
2577,6.284999999999999,16.177349,-95.193094
E983,6.28,19.3611003,-99.2735972
340,6.275,21.1046308,-101.7021593
8792,6.2749999999999995,18.341581,-99.521976
A828,6.26,19.43582612,-99.18815405
7623,6.26,30.542332,-111.127353
4180,6.25,24.0303899,-104.6709213
6724,6.245,19.44728697,-99.15207255
A360,6.225,19.594508,-99.038144
B934,6.21,19.649333,-99.198075
8264,6.205,20.999854,-100.386367
C113,6.2,20.113759,-98.745522
1864,6.2,32.538622,-116.919607
9060,6.2,27.849774,-101.121156
5366,6.199999999999999,19.805166,-100.172164
4808,6.195,20.619888,-87.097223
7896,6.1850000000000005,19.31214,-99.635028
8777,6.1850000000000005,19.175219,-99.568108
1071,6.185,20.4357111,-103.9282498
8178,6.18,26.0738057,-98.3188274
C295,6.175,27.4613212,-99.5112071
7196,6.175,19.4008062,-99.1326876
7416,6.175,19.7727455,-98.5812446
D855,6.175,18.139567,-94.434789
C897,6.17,19.140469,-96.106861
8187,6.16,19.472132,-99.122361
B528,6.1499999999999995,19.361223,-99.150121
C165,6.135,20.952805,-97.405277
E206,6.135,19.66561413,-99.01755593
E523,6.125,20.398826,-89.534024
4924,6.125,24.0124,-104.402802
3985,6.12,25.98834627,-98.1050663
8668,6.115,25.78045,-109.003952
8679,6.109999999999999,25.684185,-100.486623
B452,6.1000000000000005,25.732152,-100.24901
D253,6.1,25.680407,-100.318485
4208,6.095,27.028543,-103.367731
6887,6.095,23.679147,-109.703084
4829,6.095,19.984712,-101.761164
B383,6.095,19.321032,-98.235317
3858,6.09,17.477078,-91.426098
A239,6.09,22.271971,-101.984934
8787,6.08,19.48558147,-99.21193197
5070,6.08,19.79877,-99.097808
8440,6.075,17.078386,-96.719284
6245,6.06,16.833617,-99.811561
D782,6.05,22.769261,-102.570774
8797,6.05,21.660604,-97.849096
7763,6.04,18.93449871,-99.22857737
D023,6.03,20.658586,-103.432569
E522,6.03,20.398826,-89.534024
4708,6.0200000000000005,19.04859,-98.248509
7823,6.02,19.66809776,-99.19649168
5314,6.02,26.890919,-111.984047
7072,6.015000000000001,19.408213,-102.053335
D352,6.005,19.976841,-99.175226
E789,6.0,20.567287,-103.459502
A206,5.985,17.99075,-92.917878
B748,5.985,20.636516,-103.396897
D041,5.985,19.53768311,-99.1407214
3652,5.984999999999999,25.7832892,-100.1446599
3302,5.98,22.153804,-100.977121
4300,5.98,19.688932,-99.213988
D911,5.9750000000000005,20.718681,-103.319656
8990,5.9750000000000005,26.50620297,-100.1751356
1407,5.9750000000000005,19.387435,-99.2230399
9620,5.960000000000001,19.5600729,-98.8979394
E033,5.955,19.695892,-101.189368
A118,5.95,30.374317,-109.685961
6972,5.95,19.676322,-103.253836
6624,5.95,19.328734,-99.15379
C149,5.9399999999999995,23.448017,-110.226421
4402,5.93,19.315547,-99.241426
D250,5.925000000000001,25.655436,-100.385975
9137,5.925000000000001,21.09546906,-89.28291199
9099,5.925,19.48396,-99.158302
7443,5.915,19.215831,-98.239669
3165,5.915,20.553866,-103.469913
7261,5.905,19.418455,-102.054139
E759,5.905,20.3833877,-102.9278491
E704,5.9,25.4376408,-102.1846203
1160,5.88,22.216377,-97.855876
7217,5.88,19.406385,-99.016857
2616,5.875,30.374317,-109.685961
A896,5.875,19.6698423,-99.180902
D660,5.87,25.652173,-100.111037
9151,5.865,19.31678996,-98.20240654
C789,5.865,27.481909,-109.92151
7282,5.8549999999999995,19.418455,-102.054139
6284,5.845000000000001,19.190894,-99.021757
1220,5.84,19.3580103,-99.1213613
E148,5.82,32.647703,-115.466285
6702,5.82,19.42658,-99.110178
C924,5.805,25.987988,-98.099706
E590,5.805,20.909279,-103.981922
A085,5.8,20.763278,-104.081722
2942,5.795,19.374414,-99.078682
B469,5.79,20.056,-97.0602
7967,5.785,25.650701,-100.112854
4310,5.78,19.716643,-101.229368
D281,5.779999999999999,20.639812,-103.375965
B779,5.779999999999999,25.684185,-100.486623
3469,5.775,19.400137,-98.987383
E980,5.7749999999999995,19.3054739,-99.2355293
7561,5.7749999999999995,26.9267863,-105.671382
A567,5.77,19.4282267,-99.1294019
E664,5.765,20.059057,-98.776389
481,5.76,19.36243165,-98.97704507
D913,5.76,20.71923495,-103.3194553
E302,5.755000000000001,25.537988,-103.409201
E061,5.755,19.43382,-99.135169
D063,5.75,19.252857,-99.101415
D764,5.75,20.49651951,-86.92783105
D209,5.74,25.657717,-100.304334
5191,5.73,19.5334142,-99.748022
9808,5.7250000000000005,19.4223,-99.2056
4221,5.725,15.363452,-92.247328
B492,5.72,25.37719893,-101.0124515
7496,5.72,19.103108,-99.591029
A256,5.72,17.985895,-94.535049
D751,5.71,17.757471,-92.594404
E489,5.71,20.5228,-104.788
D606,5.695,20.6748642,-101.3479369
4782,5.69,22.057349,-98.179572
C383,5.6899999999999995,25.595068,-103.404764
4587,5.675,18.9083866,-99.1693156
4544,5.665,19.5669644,-100.464538
6982,5.66,19.36522085,-99.24189279
7787,5.65,19.2917326,-99.124906
6285,5.65,20.191593,-99.272772
D733,5.65,21.1761771,-86.8612012
E557,5.6499999999999995,23.6539806,-100.6239877
3526,5.64,20.928424,-103.022895
7856,5.635,20.641413,-87.087934
D378,5.63,19.61727679,-99.02672654
3969,5.63,19.3975,-99.219574
4955,5.625,17.995715,-92.927811
4654,5.615,18.46887,-97.417668
6812,5.615,19.411372,-99.080976
4506,5.6,16.4341995,-95.0219309
6255,5.6,19.076039,-102.351834
A644,5.6,28.646335,-106.068268
3480,5.590000000000001,20.730297,-103.441016
6849,5.59,32.475886,-116.993573
364,5.59,25.644251,-100.268288
D075,5.59,19.6993929,-98.97958317
B327,5.58,25.537767,-100.946417
7388,5.58,19.366599,-99.210451
6232,5.575,16.691689,-98.407403
E993,5.574999999999999,19.815443,-97.360568
B692,5.5649999999999995,27.080063,-109.448342
7971,5.5649999999999995,19.266895,-99.116248
D765,5.550000000000001,20.49651951,-86.92783105
6895,5.55,19.287958,-99.174932
5899,5.55,25.5936,-99.9466
8660,5.55,16.793834,-96.67405
7913,5.5249999999999995,19.306965,-99.210228
D561,5.5200000000000005,25.541842,-103.446335
8800,5.515,18.418371,-95.110243
2693,5.505,19.395903,-99.15505
D567,5.505,19.291308,-99.619992
5943,5.5,19.417345,-99.100735
2514,5.5,20.9149648,-100.7416911
D539,5.5,19.415764,-98.139928
A238,5.49,21.086348,-101.624282
D736,5.485,20.690319,-88.200996
8437,5.485,20.861002,-86.896133
C700,5.48,20.6238428,-100.447312
6003,5.4799999999999995,18.344708,-99.54099826
9447,5.475,19.076186,-102.351982
E276,5.47,19.375648,-99.090095
6312,5.45,20.674466,-103.347061
7702,5.44,19.688932,-99.213988
E728,5.430000000000001,19.086494,-102.353615
5563,5.425,23.739489,-99.143865
7793,5.425,17.9587322,-102.1955383
B311,5.42,27.481367,-109.931629
9469,5.415,19.689378,-101.15891
3028,5.41,19.36257,-99.141261
4047,5.41,19.4008062,-99.1326876
D541,5.4,19.416036,-98.13967
3092,5.4,19.281533,-99.172553
E845,5.3950000000000005,19.3975,-99.219574
B336,5.390000000000001,19.3054739,-99.2355293
6751,5.385,19.453581,-99.1977
6348,5.375,26.026209,-98.280982
3146,5.375,25.6859991,-100.3327645
7990,5.369999999999999,20.6401,-103.365
7143,5.36,19.349925,-99.073524
C840,5.35,26.901533,-101.416614
C542,5.35,19.389826,-99.166227
C403,5.35,22.140837,-100.923939
9238,5.34,19.743257,-99.200128
9989,5.335,19.3958908,-99.0967745
D554,5.33,18.844941,-97.105027
5143,5.325,18.081131,-96.124256
9649,5.325,19.554778,-99.050117
7649,5.32,19.8924246,-100.4430161
C612,5.32,19.3501036,-90.7269983
E592,5.3,19.2972009,-99.1225956
5848,5.295,19.418405,-99.164044
E982,5.2749999999999995,17.965028,-92.939791
D054,5.27,20.711779,-103.341946
6762,5.27,19.446029,-99.111179
7127,5.27,19.276066,-99.005566
6378,5.265,26.933286,-105.664176
7650,5.26,19.4257016,-99.1693024
7946,5.255,19.19413,-100.13194
3097,5.25,19.2670574,-99.1706324
C565,5.25,25.652997,-100.372127
7001,5.235,17.027164,-97.928484
E258,5.23,25.773604,-100.276113
D465,5.23,17.99579974,-92.92788919
E341,5.2250000000000005,25.679453,-100.259531
9963,5.205,20.657879,-105.239585
C128,5.2,23.175035,-102.870062
7752,5.2,18.8063364,-99.2237029
C579,5.194999999999999,21.159772,-86.824933
A682,5.1850000000000005,32.530987,-117.025998
8616,5.185,22.1149001,-103.2677439
E296,5.18,25.640078,-100.284561
9719,5.18,19.524785,-96.912065
6952,5.17,22.16511381,-101.0006165
5468,5.165,20.552825,-101.136405
2369,5.16,18.9629,-101.8090003
A517,5.155,19.50423668,-98.8806143
5075,5.155,19.58410463,-99.02341505
D441,5.15,19.49386091,-99.10808424
1675,5.13,19.291749,-99.60616
E640,5.13,17.828064,-95.81514
B812,5.13,19.476835,-99.084125
6916,5.125,18.653381,-91.792663
D116,5.125,19.83346352,-99.20459245
8138,5.125,19.632893,-99.123865
6664,5.12,31.307402,-113.540424
6686,5.105,20.684299,-103.389462
A611,5.1,25.4376408,-102.1846203
9785,5.1,19.4257016,-99.1693024
B023,5.09,19.66809776,-99.19649168
8739,5.08,17.509159,-91.982915
9985,5.07,19.4847131,-99.2328562
2477,5.07,25.5710625,-103.3886875
7996,5.07,18.0016,-92.9458
2509,5.0649999999999995,19.3617373,-99.2733753
C294,5.050000000000001,31.6231122,-106.3978745
D621,5.035,20.088351,-101.515371
5784,5.03,19.71164,-98.96890071
5930,5.03,19.425263,-99.177542
6684,5.03,19.975354,-102.288061
C099,5.025,19.299335,-98.952849
7783,5.0200000000000005,19.2773852,-98.9444149
2635,5.015,30.628888,-110.969017
4643,5.0,19.818549,-101.7918
B463,5.0,25.552286,-103.433742
9313,4.984999999999999,20.722492,-103.415798
2730,4.97,18.6052,-90.7308
7476,4.965,20.6910524,-101.3633179
4437,4.95,22.761707,-102.547997
A857,4.949999999999999,19.9895,-103.022
6910,4.94,19.61727679,-99.02672654
3892,4.93,19.571506,-99.253838
E271,4.925,20.624941,-87.078897
C288,4.92,28.704986,-106.129176
5526,4.92,32.528471,-117.026951
8502,4.9,25.88239,-97.50414
7180,4.885,24.0314233,-104.6361994
7144,4.88,19.349925,-99.073524
7339,4.875,19.61727679,-99.02672654
E777,4.87,27.9585807,-110.8166993
2725,4.869999999999999,20.636516,-103.396897
7186,4.865,21.285756,-89.662149
D107,4.86,19.6701996,-99.20521
9401,4.85,19.263801,-103.735273
D590,4.84,19.984832,-102.286209
C324,4.835,25.75003,-100.200298
4054,4.83,19.291381,-99.734744
9223,4.82,20.93782163,-89.6290169
1470,4.82,19.5145876,-99.1349929
674,4.8,28.6283835,-106.0847079
3081,4.8,25.732152,-100.24901
3270,4.8,20.5294118,-100.83204
A653,4.8,25.445239,-100.986042
A957,4.795,23.5540767,-102.6205
8364,4.784999999999999,19.17430463,-96.13984687
508,4.78,19.3580103,-99.1213613
3258,4.77,19.8424292,-90.5339344
3444,4.765,17.213075,-100.433268
C321,4.76,20.097349,-98.716709
2968,4.75,19.350594,-99.19082
C202,4.73,20.625336,-103.387911
1194,4.7250000000000005,20.00813,-101.021356
D049,4.705,19.46402235,-99.15580053
D671,4.705,22.328597,-97.87401
D917,4.7,19.193255,-96.138213
3129,4.7,19.2718144,-99.6415237
E374,4.7,20.11227,-98.751358
2896,4.69,20.962169,-89.619786
D303,4.69,19.389607,-99.146574
6473,4.6850000000000005,25.716243,-100.248607
3588,4.68,19.4947426,-99.1878286
8287,4.675,21.138189,-86.768437
2081,4.675,19.2826098,-99.6556653
134,4.66,19.4410862,-99.0929879
3056,4.65,19.399787,-99.209508
7200,4.65,17.5492093,-92.9531683
972,4.65,19.717979,-99.191878
9594,4.635,21.100416,-101.635984
E448,4.63,19.704184,-103.463901
E127,4.625,19.3191313,-99.1773049
5055,4.625,19.446029,-99.111179
B756,4.62,19.344443,-99.031219
7020,4.62,19.3845434,-99.0789101
6357,4.615,17.098309,-96.749656
C727,4.6049999999999995,20.709928,-100.456255
1743,4.6,20.4928949,-103.2717291
E773,4.6,16.3321499,-95.2327444
4104,4.58,19.601703,-99.190936
8639,4.58,31.692905,-106.37978
804,4.57,25.730426,-100.276728
6293,4.57,22.15085,-100.982322
8674,4.57,20.999854,-100.386367
3161,4.57,25.678182,-100.449013
8501,4.565,19.4212,-102.065
3702,4.5649999999999995,20.1251389,-88.9258735
3327,4.550000000000001,16.340571,-98.052017
9336,4.55,19.0021629,-98.2168496
9081,4.55,19.48396,-99.158302
C139,4.54,19.402317,-99.3236
C300,4.535,21.17961,-102.887
D156,4.53,19.64696622,-99.1710929
2936,4.53,21.154816,-98.90365
8620,4.53,19.61262696,-99.24127595
D204,4.525,25.714122,-100.348542
7437,4.52,20.4530563,-101.5281471
5403,4.52,20.647974,-103.385688
A813,4.52,24.821213,-107.409734
8282,4.515000000000001,25.682454,-100.297791
C631,4.515,19.454089,-99.218628
B398,4.5,19.431299,-99.128549
4647,4.5,16.83436704,-99.81200736
C233,4.5,19.52068264,-99.08685745
D467,4.475,17.9904952,-93.3762252
5360,4.475,28.843111,-106.193611
A409,4.47,18.00028619,-92.94594458
D341,4.465000000000001,19.907223,-99.340123
C820,4.455,21.285756,-89.662149
1948,4.45,21.5176004,-102.2405249
5575,4.45,32.527257,-117.035769
5444,4.4350000000000005,23.215115,-106.415953
9171,4.435,16.31508023,-91.98210968
3780,4.43,31.6173338,-106.3698848
C499,4.43,20.42113,-102.04614
5723,4.42,20.3833877,-102.9278491
5944,4.42,19.408931,-99.125565
2819,4.42,25.782975,-100.053067
7847,4.415,19.5062711,-98.8846176
6324,4.4,19.590344,-102.474348
C307,4.4,20.603228,-103.401585
5057,4.4,19.1273098,-98.7702976
2376,4.4,17.94932257,-94.91413758
5048,4.38,31.371193,-106.004616
3774,4.38,28.6208291,-106.0288844
9597,4.38,19.4456925,-99.06954453
D877,4.38,20.636516,-103.396897
2237,4.37,19.4349006,-99.1566128
7327,4.37,20.679081,-103.39673
E133,4.365,27.923268,-110.89352
4695,4.365,19.98461,-102.286183
D762,4.36,19.07468,-98.297006
5286,4.359999999999999,21.245898,-102.33353
6548,4.35,18.361095,-100.666454
6020,4.35,19.388361,-99.250813
E653,4.35,20.4517633,-97.0839026
4063,4.35,24.15013,-110.306282
2344,4.35,19.337902,-99.1099
9976,4.345,19.507159,-99.13935
2232,4.345,18.89992767,-96.94480003
7199,4.34,19.443411,-99.153419
D172,4.335,19.263801,-103.735273
8102,4.335,19.53768311,-99.1407214
4992,4.33,19.703022,-101.184149
9640,4.33,25.5902459,-100.0003185
7771,4.33,19.276136,-99.6586
3956,4.325,19.335694,-99.161313
E301,4.32,25.555414,-103.439102
5861,4.32,19.488634,-99.157657
6037,4.315,25.6644021,-100.3835779
D536,4.31,19.321032,-98.235317
9849,4.3,29.078338,-110.934407
B197,4.3,19.796683,-97.934865
1104,4.29,19.567309,-99.766385
1223,4.27,24.12595959,-110.3129065
B681,4.27,21.8107,-102.283
9446,4.27,19.297337,-99.152928
C462,4.25,19.360034,-99.351897
6519,4.24,19.515748,-101.6094003
7000,4.24,19.796683,-97.934865
5413,4.235,19.65193373,-99.20630961
D720,4.225,17.99075,-92.917878
8622,4.225,20.5274472,-97.4615126
1865,4.22,19.385,-99.193
6708,4.215,20.007218,-102.458729
8439,4.19,19.454306,-96.958632
E450,4.1899999999999995,19.704184,-103.463901
8058,4.18,27.047715,-109.437657
992,4.18,23.763392,-99.14089
E581,4.18,19.771738,-104.366285
B178,4.18,19.529932,-99.224275
B911,4.17,19.678727,-101.22052
E019,4.17,24.800189,-107.41593
4602,4.17,21.438389,-102.575003
4768,4.155,19.704184,-103.463901
D851,4.15,20.65029,-103.703232
E698,4.15,19.680982,-101.180686
6041,4.15,25.44526,-100.985993
2919,4.13,21.484541,-104.875941
D216,4.13,31.8214204,-116.6027436
6862,4.13,21.145856,-86.82145
B494,4.12,20.67479,-103.354238
5917,4.12,20.93183485,-101.4074571
8110,4.1,18.658653,-91.77702
7655,4.09,19.54133167,-99.03497655
8927,4.08,20.669446,-103.34772
D033,4.08,20.669451,-103.347656
1922,4.08,19.35483372,-98.97772843
5457,4.08,32.621821,-115.477986
A175,4.08,18.89416379,-99.1395542
D335,4.075,25.713925,-100.348342
6646,4.075,25.773104,-100.260143
8684,4.07,19.528859,-99.169228
A943,4.07,25.723451,-100.191066
4525,4.0649999999999995,23.2002163,-106.4214583
2944,4.05,16.753406,-93.149577
A313,4.05,20.6736662,-103.4048739
8584,4.03,24.0623707,-104.6175724
4735,4.025,21.287987,-100.630976
1349,4.02,32.456749,-117.111271
4380,4.02,17.514555,-99.484736
4246,4.02,21.4877196,-104.8314933
E600,4.015000000000001,19.7498675,-89.8427659
4253,4.015,19.550838,-103.363867
7517,4.0,19.381059,-99.102077
7405,4.0,25.661024,-100.15077
7532,4.0,27.4895,-109.91
6425,4.0,19.434283,-99.142545
B097,3.995,32.532045,-117.038563
A162,3.99,19.71415797,-99.22350378
D839,3.985,24.15013,-110.306282
E926,3.985,19.45969239,-99.12737568
2838,3.9800000000000004,19.791064,-99.886494
1095,3.98,18.1364381,-94.4677456
3050,3.97,19.315792,-99.073301
B364,3.97,19.401714,-99.09865
7229,3.97,19.406385,-99.016857
A778,3.97,25.714122,-100.348542
5945,3.9650000000000003,25.722105,-100.215845
8794,3.965,21.031128,-89.642035
E537,3.955,19.312479,-98.896362
A628,3.95,31.322112,-109.541362
9909,3.95,19.1273098,-98.7702976
4490,3.935,19.2592797,-99.66285081
5791,3.93,21.925696,-102.300935
7483,3.9299999999999997,20.579948,-103.449076
9675,3.925,31.815398,-116.596319
E671,3.92,20.007218,-102.458729
5714,3.92,32.5893801,-115.3938596
A844,3.92,20.368419,-101.495367
E330,3.915,19.53415325,-99.02679927
E738,3.9,19.4241971,-102.03739
9383,3.9,22.4578274,-102.2443232
C255,3.9,32.655967,-115.49653
9123,3.9,25.789837,-100.322685
2949,3.88,25.5733645,-103.4595903
147,3.88,20.377987,-101.0648556
8590,3.88,25.6971,-100.316
C906,3.875,20.5228,-104.788
9893,3.87,28.723142,-106.112901
6261,3.865,20.976991,-89.596057
C027,3.85,19.310144,-99.12032466
9201,3.85,19.821139,-99.193967
672,3.835,23.72179955,-99.14921484
7533,3.83,24.0303899,-104.6709213
A888,3.83,20.914266,-97.675501
4266,3.83,21.019763,-101.856137
E207,3.82,19.315792,-99.073301
9373,3.82,26.89785,-101.460189
914,3.815,19.193255,-96.138213
5790,3.81,19.190894,-99.021757
5826,3.8000000000000003,32.475034,-116.988948
D098,3.8,19.6487755,-99.2075699
1318,3.8,19.2911463,-98.2315651
1184,3.78,20.5347612,-97.4707448
C676,3.78,21.123703,-101.68085
E521,3.77,23.037984,-109.709598
8228,3.77,25.649093,-100.335189
6280,3.7699999999999996,27.87913,-100.299119
1001,3.765,20.649486,-103.418828
6651,3.76,32.37676976,-116.9333733
7255,3.75,19.418455,-102.054139
2724,3.75,20.551162,-103.445675
2721,3.75,19.647038,-99.171307
4446,3.75,27.481367,-109.931629
4858,3.74,25.789837,-100.322685
D591,3.73,22.138209,-101.00065
1269,3.72,19.3144881,-99.2197671
E058,3.715,19.5402235,-99.19479798
E628,3.71,19.9433219,-105.2463522
D610,3.7,23.221049,-106.41892
7078,3.7,19.276066,-99.005566
4822,3.685,20.546234,-97.452434
8854,3.67,20.676001,-101.373572
B683,3.67,26.042336,-98.230676
C210,3.67,20.900905,-86.851067
D779,3.67,20.629816,-103.375257
5302,3.665,25.68172,-100.354883
3828,3.665,19.841138,-96.695169
7817,3.665,20.3339319,-102.025516
3846,3.65,25.5902459,-100.0003185
5156,3.645,25.727718,-100.172476
D243,3.6449999999999996,25.595068,-103.4047639
1469,3.63,19.17647,-96.138506
9097,3.62,19.344443,-99.031219
5028,3.62,25.72558157,-100.3676277
4908,3.615,17.03701,-96.711704
2507,3.605,20.672214,-103.291895
5528,3.605,19.716607,-99.192476
A066,3.6,19.649833,-99.18751
C347,3.6,20.289567,-103.192997
5814,3.6,19.2988185,-99.1385159
6044,3.6,20.7486873,-105.4321982
2790,3.6,20.6676026,-103.740828
6917,3.5999999999999996,19.55221621,-99.24208544
9459,3.595,20.36874727,-90.05122841
D836,3.59,20.647934,-103.361246
D194,3.585,20.527465,-97.461517
5335,3.58,18.68505,-100.188166
7114,3.58,16.8487,-99.909989
B621,3.58,22.145148,-100.990032
5901,3.57,19.370351,-99.180334
2813,3.57,18.130324,-94.435524
8542,3.5549999999999997,22.645898,-102.980779
C583,3.55,19.3788009,-99.1601641
E689,3.52,25.703122,-100.216587
E346,3.52,18.255183,-93.218247
8928,3.515,19.8424292,-90.5339344
5752,3.5,26.70792,-108.321732
D876,3.5,20.636516,-103.396897
C591,3.5,18.364214,-95.796022
2441,3.5,25.6512037,-100.3595536
D437,3.5,20.628368,-105.229148
443,3.49,17.9211749,-93.0182607
6642,3.49,25.774687,-100.427737
9419,3.485,18.907505,-98.435002
5673,3.485,18.452867,-95.220573
D199,3.485,21.075603,-101.681189
6344,3.48,18.341581,-99.521976
3350,3.48,27.867556,-101.119376
2630,3.48,19.784184,-99.865794
D359,3.48,19.426143,-99.16211
D732,3.4749999999999996,20.49651951,-86.92783105
D053,3.47,20.674046,-103.40526
8197,3.47,19.4300789,-99.1122448
A035,3.465,19.329802,-99.215893
C108,3.45,31.6234,-106.396
C625,3.45,21.102875,-101.6642534
8016,3.4450000000000003,24.027016,-104.656432
E449,3.445,19.704184,-103.463901
D032,3.435,20.669451,-103.347656
5562,3.42,20.819905,-102.767022
E174,3.42,21.858678,-102.287806
B187,3.42,19.675655,-99.08038
B223,3.42,21.250629,-102.343311
B660,3.415,25.755679,-99.98691
D562,3.41,25.555155,-103.501574
6936,3.4000000000000004,19.558911,-99.296988
7348,3.38,19.454038,-99.186964
B172,3.37,25.534212,-103.358055
E424,3.355,19.369311,-99.18809
E995,3.35,19.41468819,-99.149285
1192,3.3499999999999996,19.5430031,-99.1387836
3608,3.3499999999999996,23.730825,-99.150014
2904,3.34,19.334578,-99.569324
8816,3.335,19.501045,-99.131312
6436,3.33,19.3838245,-99.0685271
A133,3.33,26.015674,-98.218824
6915,3.3200000000000003,19.55160601,-99.0185139
9425,3.32,20.9145457,-99.5769425
8754,3.32,25.47122,-100.961889
8397,3.315,31.714975,-106.452773
1109,3.3099999999999996,19.2640712,-99.1069465
A106,3.3,19.53092872,-99.0266351
3938,3.3,19.361844,-99.19687
C350,3.295,27.4801557,-99.5495329
821,3.285,20.487286,-100.803333
1516,3.2849999999999997,25.6732609,-100.3549302
C528,3.2800000000000002,19.30409,-99.1186682
8894,3.28,19.601703,-99.190936
6498,3.28,25.637899,-100.314002
5422,3.275,19.6904694,-100.5564879
3018,3.27,19.428758,-99.226555
E182,3.27,18.51955,-88.321529
144,3.27,23.78381199,-99.16599874
8399,3.27,18.8629073,-98.932559
5202,3.25,19.423429,-99.128146
1172,3.25,19.3580103,-99.1213613
E069,3.25,19.481455,-99.071285
3961,3.2350000000000003,19.311137,-99.110398
4949,3.2350000000000003,27.8866,-101.526
E607,3.23,23.75008725,-99.12423965
8543,3.23,19.697957,-98.979855
5476,3.22,19.3611003,-99.2735972
1904,3.215,19.131323,-98.2666
A591,3.215,19.4715,-99.1646
351,3.215,19.3573988,-99.1975747
5201,3.2,20.60821,-100.397197
6209,3.185,20.058219,-102.716237
C577,3.185,25.666685,-100.34011
3009,3.18,19.519391,-99.116479
E357,3.18,19.41013,-99.003354
3013,3.18,18.463746,-97.386556
9243,3.165,19.387406,-99.190624
4496,3.165,20.567612,-100.281187
7009,3.16,19.552071,-99.175921
E540,3.155,29.081833,-110.952815
4762,3.15,20.641163,-105.23344
A385,3.15,20.647744,-103.361049
8766,3.15,28.690494,-106.132525
5802,3.145,19.433756,-99.190139
4225,3.14,19.431409,-99.147831
5172,3.14,25.782756,-100.235268
9276,3.1350000000000002,19.394675,-99.174185
5431,3.13,20.679081,-103.39673
9993,3.13,19.51457,-99.267276
8391,3.125,20.669418,-103.347611
B636,3.12,18.816606,-98.953412
4479,3.12,19.6342609,-99.0996288
6403,3.115,19.567309,-99.766385
1799,3.11,20.640955,-103.278046
177,3.11,25.7015439,-100.3084542
4168,3.1,32.470269,-116.917099
2817,3.1,19.608705,-99.23297
3809,3.1,19.04859,-98.248509
A984,3.1,18.922994,-99.23566
E028,3.0999999999999996,19.3838245,-99.0685271
D856,3.085,18.139567,-94.434789
4790,3.085,19.665391,-101.524022
1037,3.08,19.4395895,-99.174202
C878,3.08,32.613769,-115.439108
5455,3.08,19.479159,-99.186776
3505,3.07,19.3845434,-99.0789101
7227,3.07,20.3672592,-99.9670952
B902,3.07,22.394883,-97.933489
4153,3.06,19.017466,-98.251412
2085,3.0599999999999996,25.5304334,-103.2298475
7055,3.0500000000000003,19.2917326,-99.124906
3296,3.05,21.3533423,-101.9355062
5024,3.05,25.68396221,-100.4862479
A998,3.045,24.4462999,-104.1236222
1552,3.04,25.72761,-100.389946
888,3.04,19.503742,-99.15605
