ATM_ID,DURACION,Latitud,Longitud
9699,0.42500000000000004,25.6679126,-100.3120702
731,0.42500000000000004,20.51964787,-100.8274239
378,0.42500000000000004,19.4290737,-99.1798308
2851,0.42500000000000004,19.50210696,-99.20360524
8401,0.42500000000000004,32.613263,-115.386199
2412,0.42500000000000004,25.751006,-100.2557146
2712,0.42500000000000004,20.731156,-103.4085
C315,0.42500000000000004,20.706214,-100.447009
1673,0.42500000000000004,19.4591205,-99.2383162
9255,0.42500000000000004,20.094354,-98.758229
E744,0.42500000000000004,16.7971,-99.8093
E251,0.425,25.6594803,-100.3930661
1544,0.425,19.321592,-99.132366
2415,0.425,25.6512037,-100.3595536
3895,0.425,20.667782,-103.359225
D844,0.425,26.078041,-98.281178
2365,0.425,25.5233202,-103.4157335
5682,0.425,27.9585807,-110.8166993
2502,0.425,19.492786,-99.22762
624,0.425,23.7509633,-99.1566512
540,0.425,25.8653769,-97.5323448
9632,0.425,32.470269,-116.917099
A712,0.425,19.479159,-99.186776
7692,0.425,15.8619562,-97.06174
C485,0.425,22.182335,-100.950597
B678,0.425,18.4473833,-95.2131906
4624,0.425,21.804905,-102.281063
4848,0.425,21.923896,-102.289999
C580,0.425,25.641902,-100.273389
2862,0.425,19.32135,-99.131641
5948,0.425,25.595068,-103.4047639
D738,0.425,20.988141,-89.638602
3085,0.425,19.429702,-99.153698
C959,0.425,21.438389,-102.575003
277,0.425,19.8040795,-97.3038139
854,0.425,20.749515,-103.420336
2657,0.425,29.558218,-104.413056
1133,0.425,19.44425487,-100.012623
D419,0.425,24.797087,-107.39827
C119,0.425,19.3749,-99.1721
9679,0.425,19.289417,-99.702564
6679,0.425,20.61903952,-87.09693855
E784,0.425,19.290317,-99.654362
D672,0.425,21.143446,-86.846586
4261,0.42000000000000004,31.7456096,-106.4487193
2722,0.42000000000000004,19.297883,-99.137558
D456,0.42000000000000004,19.665287,-99.080406
9020,0.42,27.815678,-101.148673
5458,0.42,19.797369,-99.105985
5450,0.42,22.153804,-100.977121
C884,0.42,20.65029,-103.703232
9786,0.42,25.7303061,-100.291866
6475,0.42,20.711232,-103.411083
D739,0.42,21.810688,-102.28297
3183,0.42,31.8214204,-116.6027436
D931,0.42,20.128008,-98.732099
9784,0.42,19.0098294,-98.1871412
7054,0.42,20.483457,-100.963554
8888,0.42,18.143844,-94.474424
2654,0.42,19.1065847,-97.955749
B680,0.42,19.441608,-99.206289
7274,0.42,19.641414,-99.136276
C653,0.42,18.913889,-103.877527
B689,0.42,22.74782,-102.512028
3224,0.42,18.8877734,-96.9332836
A456,0.42,23.185006,-102.862999
4997,0.42,17.9912918,-92.9588824
4258,0.42,25.667916,-100.312078
6731,0.42,19.055807,-98.210043
6743,0.42,26.076867,-98.291445
8818,0.42,18.55548,-99.606439
8759,0.42,27.928999,-110.924991
1720,0.42,19.9556,-102.308189
1686,0.42,20.4357111,-103.9282498
D427,0.42,21.510635,-104.892416
E872,0.42,27.482918,-109.946786
7395,0.42,19.26029854,-98.89501383
8171,0.42,19.439254,-99.133236
E882,0.42,23.631538,-103.640743
6788,0.42,18.9194248,-98.419713
4689,0.42,21.886761,-102.250349
911,0.42,21.880062,-102.260914
4235,0.42,19.523051,-96.920889
1385,0.42,25.652029,-100.359119
4231,0.42,20.635609,-100.445128
D112,0.42,19.42886454,-99.22661211
7278,0.42,19.641414,-99.136276
6584,0.42,20.6147392,-100.2316082
B717,0.42,20.6373067,-103.3516445
3268,0.42,31.2599992,-110.9685403
3661,0.42,19.254652,-99.720487
B872,0.42,19.430291,-99.206787
B961,0.42,19.321306,-99.094111
5178,0.42,17.03701,-96.711704
E837,0.42,20.645595,-105.219516
615,0.42,24.020502,-104.645562
1992,0.42,18.93449871,-99.22857737
5825,0.42,19.8318,-101.778
8085,0.42,25.638335,-100.313827
1961,0.42,21.436444,-104.799492
5054,0.42,21.5965831,-88.1596147
504,0.42,19.6487755,-99.2075699
3335,0.42,25.88308,-97.543766
C900,0.41500000000000004,31.023663,-114.833337
5398,0.41500000000000004,17.990497,-92.947557
A875,0.41500000000000004,19.3693154,-99.0837271
D090,0.41500000000000004,23.925274,-105.362828
5515,0.41500000000000004,22.758536,-102.538512
A574,0.41500000000000004,19.74779,-99.127358
1661,0.41500000000000004,18.0003,-92.9226
9705,0.41500000000000004,20.075351,-98.384862
4513,0.415,25.783545,-108.995067
3736,0.415,19.3975,-99.219574
4558,0.415,20.676036,-100.430863
5703,0.415,19.295365,-99.108092
469,0.415,19.3593749,-99.1828968
A868,0.415,19.058273,-98.180627
5690,0.415,19.841296,-99.238182
A920,0.415,28.635997,-106.075455
1485,0.415,31.659015,-106.390007
C182,0.415,32.527273,-117.035773
5632,0.415,31.2799087,-110.9340336
3266,0.415,25.5777113,-103.4567929
2421,0.415,20.629816,-103.375257
5200,0.415,18.457082,-97.387039
633,0.415,19.315754,-97.922535
5310,0.415,19.3981863,-99.21568502
4503,0.415,27.481367,-109.931629
B347,0.415,18.49687,-88.29853
8567,0.415,18.909386,-99.169244
2570,0.415,20.585546,-87.142439
5920,0.415,19.4189327,-99.1317541
5875,0.415,30.709923,-112.15551
5047,0.41000000000000003,20.4945405,-99.5992456
C758,0.41000000000000003,22.883302,-109.914003
4937,0.41000000000000003,32.613263,-115.386199
654,0.41000000000000003,19.30358387,-99.17422346
2951,0.41000000000000003,19.489707,-99.046801
A854,0.41000000000000003,20.202359,-104.049809
B545,0.41000000000000003,21.881599,-102.296829
D598,0.41000000000000003,18.816606,-98.953412
464,0.41000000000000003,19.3792031,-99.2472133
9911,0.41000000000000003,28.192111,-105.461615
4133,0.41000000000000003,31.714723,-106.452753
412,0.41000000000000003,19.60640997,-99.2284159
320,0.41000000000000003,19.60640997,-99.2284159
C582,0.41000000000000003,19.3788009,-99.1601641
441,0.41000000000000003,19.466268,-99.110996
7631,0.41000000000000003,19.252857,-99.101415
4020,0.41000000000000003,25.86764104,-97.55781729
1891,0.41000000000000003,19.024556,-98.241626
2837,0.41000000000000003,22.891022,-109.908574
1976,0.41000000000000003,22.8915296,-109.9060775
A728,0.41000000000000003,19.389607,-99.146574
E003,0.41000000000000003,19.3838245,-99.0685271
4171,0.41000000000000003,19.325281,-99.125064
D721,0.41000000000000003,17.99075,-92.917878
1307,0.41,25.7767197,-100.1864128
D633,0.41,20.386457,-99.998237
2897,0.41,19.282204,-99.502818
6932,0.41,19.349925,-99.073524
5321,0.41,20.3656036,-99.9538304
3673,0.41,19.399231,-99.1734127
8655,0.41,19.396768,-99.227728
C822,0.41,19.4368848,-100.358384
9299,0.41,26.077792,-98.281176
4464,0.41,21.005299,-89.689976
A996,0.41,14.919886,-92.264904
9611,0.41,20.9779946,-89.5832583
2413,0.41,16.177349,-95.193094
3059,0.41,19.3981863,-99.21568502
1869,0.41,21.8964755,-102.3073097
5554,0.405,25.679453,-100.259531
9260,0.405,31.6774753,-106.4264164
3393,0.405,19.5002042,-99.0951286
923,0.405,25.7045244,-100.5281854
1966,0.405,22.131781,-100.924809
4819,0.405,32.54638,-116.974593
E126,0.405,19.428692,-98.909785
D867,0.405,19.039607,-98.187699
3115,0.405,19.4212095,-99.0949973
7111,0.405,19.6880439,-99.0565481
2343,0.405,22.3954322,-97.9341967
5789,0.40499999999999997,25.657781,-100.389174
5056,0.40499999999999997,18.986648,-99.098465
9622,0.4,19.398677,-99.117428
3280,0.4,21.1107519,-101.6120557
B859,0.4,19.381575,-102.046085
2986,0.4,22.7592478,-102.5459349
5514,0.4,19.34760609,-99.01796355
C470,0.4,20.64981,-103.401344
9596,0.4,19.685821,-101.233019
5430,0.4,19.086494,-102.353615
E618,0.4,20.2923715,-102.5454668
E754,0.4,20.6910524,-101.3633179
B208,0.4,20.9422728,-89.59207602
8230,0.4,19.433385,-99.211243
9702,0.4,19.321592,-99.132366
1448,0.4,19.66559683,-99.01755553
2972,0.4,19.632407,-98.913324
5525,0.4,26.933286,-105.664176
9682,0.4,19.441201,-99.09303
5560,0.4,27.9336452,-101.2258962
5686,0.4,25.7659,-100.288
3001,0.4,19.976841,-99.175226
78,0.4,19.39549,-99.17219
3242,0.4,19.515748,-101.6094003
3201,0.4,20.62966,-103.416546
5969,0.4,19.309063,-99.1405
232,0.4,20.3020877,-89.4183529
5646,0.4,17.05491,-96.654232
8240,0.4,22.1227,-105.204
1539,0.4,22.44960738,-100.6793081
B113,0.4,18.887926,-96.933508
8703,0.4,19.598875,-99.0492996
7659,0.4,25.57664163,-100.0014844
A241,0.4,19.297337,-99.152928
462,0.4,19.3652067,-99.2028227
A243,0.4,20.9149648,-100.7416911
1843,0.4,21.010617,-102.618819
A822,0.4,19.426143,-99.16211
4575,0.4,19.432061,-99.156169
4534,0.4,19.3724,-99.1751
2072,0.4,18.3638081,-95.7943956
4510,0.4,21.132276,-101.658529
3814,0.4,19.461961,-99.212697
4397,0.4,20.618865,-100.43966
2028,0.4,19.524785,-96.912065
4653,0.4,18.46887,-97.417668
4,0.4,24.807033,-107.394186
4024,0.4,19.462786,-99.152216
7537,0.4,19.368122,-99.258898
4280,0.4,20.6009,-103.447039
4272,0.4,19.4403079,-102.0706486
8096,0.4,17.982188,-92.928987
4059,0.4,25.66036609,-100.228712
A586,0.4,21.077181,-101.604558
4083,0.4,19.365571,-99.214734
8737,0.4,31.662089,-106.466246
758,0.4,19.638654,-102.493598
42,0.4,32.5098133,-116.9750827
4651,0.4,19.932702,-102.944998
E339,0.4,19.41884,-99.266619
5338,0.4,19.28503136,-99.59139651
5076,0.4,25.649626,-100.35175
5320,0.4,28.629449,-106.075458
E217,0.4,19.42109249,-99.09504424
3403,0.4,17.9904952,-93.3762252
5244,0.4,19.571627,-99.247703
5239,0.4,20.6408766,-100.4167363
7328,0.4,29.1113957,-110.991877
8195,0.4,19.16926553,-96.22431196
8653,0.4,24.15013,-110.306282
5120,0.4,19.365569,-99.167028
5106,0.4,20.520307,-100.823235
D725,0.4,18.893133,-96.933436
5090,0.4,19.901708,-99.337787
4995,0.4,21.474512,-104.858315
7670,0.4,20.999854,-100.386367
1615,0.4,22.1478,-102.27717
1617,0.4,19.315851,-99.077089
A945,0.4,25.723451,-100.191066
A026,0.4,19.413696,-98.900873
E870,0.4,32.581072,-115.357132
A071,0.4,20.788146,-100.045273
881,0.4,21.275883,-89.66115
4849,0.4,25.417149,-100.923765
4840,0.4,21.80076,-100.736033
D468,0.4,17.9904952,-93.3762252
E328,0.4,20.9779946,-89.5832583
176,0.4,17.0027142,-100.0837703
B833,0.4,20.128008,-98.732099
4140,0.4,19.017466,-98.251412
7050,0.4,28.18451552,-105.4833065
9393,0.4,20.254532,-101.947225
C914,0.4,19.7173473,-101.1884155
9440,0.4,19.485277,-99.118275
6782,0.4,19.370351,-99.180334
9126,0.4,19.26330059,-99.10488449
7010,0.4,31.747665,-106.423897
B817,0.4,19.360903,-99.183314
C693,0.4,26.927226,-101.451263
9145,0.4,25.562641,-108.461919
6710,0.4,20.4428,-90.0279
9175,0.4,18.9225,-99.2106
E077,0.4,19.073584,-98.2572539
7032,0.4,20.731264,-105.312126
9066,0.4,19.4690707,-98.3650939
1211,0.4,20.9511231,-101.4254981
2662,0.4,20.0249135,-97.6548804
9368,0.4,24.81490501,-107.4013423
6525,0.4,19.360773,-99.189823
2717,0.4,19.41165,-99.161029
2448,0.4,20.6748642,-101.3479369
2760,0.4,19.707623,-99.195242
278,0.4,32.513923,-117.0121335
2784,0.4,20.691953,-103.414833
B797,0.4,19.343218,-99.151612
2816,0.4,21.992758,-99.011463
611,0.4,19.415682,-98.943479
8374,0.4,19.17430463,-96.13984687
2534,0.4,20.2772736,-97.9584832
7961,0.4,19.809902,-102.705086
6040,0.4,25.44526,-100.985993
D804,0.4,28.690716,-106.132787
D989,0.4,20.675063,-103.31174
9016,0.39999999999999997,25.445239,-100.986042
C664,0.395,18.260504,-93.22234
6589,0.395,19.279244,-99.010925
9725,0.395,21.053201,-89.59364
3207,0.395,26.419601,-108.620811
D683,0.395,23.061652,-109.696484
A232,0.395,19.315792,-99.073301
942,0.395,19.27583,-99.593876
8595,0.395,19.426116,-99.167579
B425,0.395,25.57323838,-103.4180718
4325,0.395,19.268596,-99.653431
6824,0.395,19.3845434,-99.0789101
E669,0.39499999999999996,19.818549,-101.7918
D513,0.39499999999999996,21.881599,-102.296829
A874,0.39499999999999996,19.9102659,-99.3458954
2597,0.39,19.8239357,-90.5265715
4082,0.39,20.798145,-103.477212
A696,0.39,22.275839,-97.844783
1502,0.39,19.686495,-101.216058
626,0.39,19.907223,-99.340123
E932,0.39,19.051394,-98.19
A672,0.39,21.146553,-101.685401
D325,0.39,18.614791,-99.178916
2674,0.39,19.62958122,-99.13913388
B785,0.39,24.81490501,-107.4013423
3269,0.39,18.51955,-88.321529
E903,0.39,32.603334,-115.47821
3522,0.39,19.242084,-103.726274
D507,0.39,18.63658267,-91.83410071
E885,0.39,20.88081204,-89.74847284
5083,0.39,19.975354,-102.288061
7326,0.39,21.100697,-101.674973
3427,0.39,19.625935,-99.035533
1795,0.39,21.410078,-103.118421
C326,0.39,19.37205523,-99.56872568
B370,0.39,17.99679907,-92.91590958
9448,0.39,19.317622,-99.635151
3798,0.39,19.366599,-99.210451
9466,0.39,25.4748639,-100.9869128
3120,0.39,20.642578,-105.235865
D682,0.39,19.076223,-96.091749
9462,0.385,29.123858,-110.95199
313,0.385,19.3096036,-99.1745696
A044,0.385,25.434105,-101.002649
4451,0.385,16.25209086,-92.13464283
A579,0.385,19.07468,-98.297006
1083,0.385,20.6569111,-103.3696268
E978,0.385,19.287259,-99.218423
A453,0.385,18.1764527,-93.049504
2353,0.385,18.9014474,-96.9607514
5946,0.385,25.704371,-100.3397
A895,0.385,24.0560314,-104.6137819
8140,0.385,19.632893,-99.123865
E820,0.385,19.2600226,-99.0097621
376,0.385,18.8684735,-98.8803219
E395,0.385,16.247997,-92.140687
D665,0.385,18.922825,-99.208491
9379,0.385,22.131781,-100.924809
3521,0.385,21.159417,-101.643572
D309,0.385,19.035911,-98.205961
3017,0.385,19.431617,-99.197329
A371,0.385,31.3002643,-110.9064703
E419,0.385,20.569325,-101.196598
D864,0.385,22.2511936,-97.8618289
1353,0.385,19.404364,-99.1694939
C515,0.385,20.097349,-98.716709
8298,0.385,24.798187,-107.40937
7935,0.385,19.449198,-99.134218
E231,0.385,25.542454,-103.461222
1168,0.385,19.3006594,-99.2245237
1598,0.38,20.66941,-103.347613
5040,0.38,32.592645,-115.357026
B560,0.38,22.773589,-102.573849
D387,0.38,19.517639,-96.862048
A477,0.38,21.112252,-86.841138
1577,0.38,19.4789,-99.1628
9917,0.38,18.60187934,-98.46586091
8821,0.38,20.268971,-98.945121
35,0.38,18.4285028,-97.4083958
4347,0.38,21.019763,-101.856137
D915,0.38,20.589553,-100.374056
6853,0.38,19.313139,-99.135989
1899,0.38,20.394756,-87.316847
C754,0.38,28.194991,-105.471336
D690,0.38,22.3124377,-97.8795476
3432,0.38,19.559812,-99.22007
7603,0.38,20.653146,-105.222225
1036,0.38,19.276136,-99.6586
B629,0.38,19.598875,-99.0492996
4048,0.38,14.8924772,-92.2721663
1804,0.38,16.749989,-93.093116
C229,0.38,20.884182,-103.839199
6371,0.38,18.952634,-99.236395
3724,0.38,19.369311,-99.18809
8748,0.38,21.931919,-99.994064
D987,0.38,25.568208,-103.497998
670,0.38,30.628888,-110.969017
7930,0.38,21.258347,-98.787056
8520,0.38,28.633147,-106.083971
675,0.38,19.397306,-99.285093
E347,0.38,17.743571,-91.764893
C051,0.38,19.434547,-99.182182
E710,0.38,20.062812,-97.05307
6755,0.38,32.4825262,-117.0363307
9035,0.38,19.313139,-99.135989
4813,0.38,25.543572,-103.448302
446,0.38,19.3937519,-99.1721257
A084,0.38,29.564928,-104.415019
7481,0.38,19.702602,-101.171311
3952,0.38,24.74808548,-107.4251848
6572,0.38,20.521339,-100.813251
D322,0.38,21.092508,-101.626218
4620,0.38,16.83436704,-99.81200736
A309,0.38,20.6767004,-103.3409704
9240,0.38,19.313139,-99.135989
4952,0.38,19.328734,-99.15379
B638,0.38,20.627195,-105.229497
3554,0.38,20.613577,-100.387878
2256,0.38,19.3882472,-99.122524
835,0.38,21.258347,-98.787056
3222,0.38,21.163869,-102.477342
B361,0.38,23.200798,-106.421556
7203,0.38,19.443411,-99.153419
D699,0.38,20.546089,-97.452228
E184,0.38,19.150137,-96.961555
E097,0.38,19.168317,-96.224899
5392,0.38,28.67252,-106.08647
5404,0.38,22.0297175,-102.2678063
3134,0.38,19.4259054,-99.1666975
1279,0.38,22.138209,-101.00065
142,0.38,18.9832206,-97.6994546
8480,0.38,31.617606,-106.364136
8006,0.38,18.145699,-94.423192
630,0.38,23.7509633,-99.1566512
8295,0.38,19.43974716,-99.15664287
D266,0.38,21.915172,-102.297166
1367,0.38,19.366587,-99.005747
B290,0.38,22.040048,-98.191172
589,0.38,19.665029,-99.200619
D523,0.38,17.062856,-96.724909
1343,0.38,19.3026243,-99.1982673
9848,0.38,30.3696957,-109.6663163
C635,0.38,20.640912,-103.277611
6214,0.38,19.580016,-99.213099
1472,0.38,25.582171,-103.405868
635,0.38,19.5191797,-96.8843749
E963,0.38,26.23394282,-98.59025868
C525,0.38,20.546453,-100.397187
8328,0.375,18.885932,-99.062597
E059,0.375,19.43382,-99.135169
C782,0.375,19.24638,-99.581072
8049,0.375,18.558773,-99.599198
E613,0.375,20.3740868,-99.6500085
D511,0.375,25.433538,-101.001532
3182,0.375,20.338629,-102.774477
4352,0.375,21.879746,-102.260915
9769,0.375,25.74306506,-100.1758097
B511,0.375,18.9181,-99.1715
D570,0.375,19.40165222,-99.52918727
8889,0.375,32.522622,-117.025938
1689,0.375,19.464696,-99.230516
6203,0.375,20.5106248,-100.8183082
A877,0.375,20.652852,-103.422407
D704,0.375,22.891022,-109.908574
3764,0.375,19.277747,-99.126339
3721,0.375,21.883773,-102.273604
4632,0.375,22.138209,-101.00065
C689,0.375,20.6679317,-99.8982132
B244,0.375,31.736636,-106.449175
C275,0.375,19.48609441,-99.09342952
454,0.375,22.7595331,-102.5365786
6754,0.375,20.739452,-89.285724
9858,0.375,25.533352,-103.375482
7439,0.375,19.905181,-99.342887
9285,0.375,22.39532303,-97.93409283
A982,0.375,18.922994,-99.23566
B699,0.375,21.01922027,-89.61796163
3351,0.375,19.4591205,-99.2383162
5390,0.375,24.016553,-104.698839
8269,0.375,19.302546,-99.122213
A487,0.375,16.793834,-100.3
6068,0.375,19.789688,-99.88819
9948,0.375,19.339233,-99.19088
E438,0.375,26.901533,-101.416614
2929,0.375,21.238556,-98.007243
1331,0.375,19.418405,-99.164044
1938,0.375,21.9656829,-102.2853421
3417,0.375,19.961,-102.31
82,0.375,21.5007956,-104.8977321
2959,0.375,19.360903,-99.183314
3409,0.375,19.400122,-98.987105
2263,0.375,16.7461239,-93.0746902
E812,0.37,19.5014046,-99.13464
A561,0.37,17.9182,-94.0937
952,0.37,22.1388672,-101.0084682
7552,0.37,21.1414,-98.4169
B335,0.37,17.661693,-101.601432
C851,0.37,19.10794,-104.335683
C543,0.37,19.375648,-99.090095
A296,0.37,19.378988,-99.158493
7648,0.37,19.8924246,-100.4430161
E631,0.37,19.694742,-101.168257
136,0.37,19.115964,-100.296861
A475,0.37,19.372822,-99.173748
694,0.37,30.628888,-110.969017
C639,0.37,20.9779946,-89.5832583
1868,0.37,21.8964755,-102.3073097
1264,0.37,19.290317,-99.654362
1860,0.37,21.010617,-102.618819
A234,0.37,18.86209,-97.067207
4574,0.37,19.432061,-99.156169
698,0.37,19.252798,-99.59399
C891,0.37,29.077004,-110.955355
2458,0.37,19.3713013,-99.1794862
C251,0.37,25.652997,-100.372127
568,0.37,19.6638191,-99.1880392
A503,0.37,21.491712,-104.866408
A819,0.37,19.29801175,-99.2118358
2599,0.37,16.177349,-95.193094
E916,0.37,20.88081204,-89.74847284
E642,0.37,22.987422,-105.855501
810,0.37,19.6474,-102.050189
3862,0.37,19.46742642,-99.2342052
E753,0.37,20.6910524,-101.3633179
E706,0.37,19.38875822,-99.29340939
6233,0.37,28.690716,-106.132787
4425,0.37,19.745464,-99.179942
D781,0.37,17.9904952,-93.3762252
7184,0.37,26.890194,-111.981995
E801,0.37,19.4212,-102.065
5857,0.37,19.52967928,-99.20839322
3974,0.37,19.50980464,-99.23514651
9084,0.37,25.701428,-100.308439
1370,0.37,19.4212,-102.065
B688,0.37,25.536,-100.95
D641,0.37,19.562667,-97.245499
1396,0.37,28.4081432,-106.8670866
1292,0.37,25.8362817,-97.4995458
B767,0.37,20.567287,-103.459502
1988,0.37,25.9220542,-97.5894177
6064,0.37,22.7429,-98.971501
1284,0.37,19.290317,-99.654362
2364,0.37,23.7568972,-99.1429893
1408,0.37,29.14557749,-110.9935103
A321,0.37,28.6355,-106.08
838,0.37,19.433229,-99.124153
4454,0.37,17.658209,-99.675957
2465,0.37,19.346414,-99.180214
A741,0.37,20.713211,-103.379501
5942,0.37,19.321592,-99.132366
B375,0.37,20.229151,-99.212536
383,0.37,18.85693,-96.9126461
A731,0.37,20.527464,-97.461513
4427,0.37,21.923896,-102.289999
5651,0.37,20.488254,-87.24616
D895,0.37,20.640606,-103.301428
5019,0.37,25.744675,-100.22721
2446,0.37,25.5710625,-103.3886875
D271,0.37,14.907651,-92.265075
9797,0.37,17.907895,-94.090115
E579,0.37,20.9167446,-89.7041557
228,0.37,17.566289,-99.398154
9792,0.37,19.4257016,-99.1693024
1185,0.37,20.3869125,-90.0406841
C426,0.37,18.676906,-98.794254
C424,0.37,20.299427,-103.262476
B518,0.37,20.365807,-103.822554
5543,0.37,19.358113,-99.299594
C786,0.37,19.363382,-99.079423
4989,0.37,19.328667,-103.601865
D951,0.37,20.1193202,-101.17898
550,0.37,19.397129,-99.122923
1636,0.37,16.745164,-93.110788
E790,0.37,32.369604,-117.061288
3594,0.37,17.965387,-92.938776
5518,0.37,16.437335,-95.021711
360,0.37,25.644251,-100.268288
8872,0.37,25.521482,-100.957779
544,0.37,25.7832892,-100.1446599
9931,0.37,20.780201,-102.909806
D138,0.37,19.388361,-99.250813
9865,0.37,19.691414,-103.4678996
E568,0.37,20.3509613,-102.7732037
528,0.37,19.3727874,-99.2074542
7732,0.37,20.654394,-103.375997
B971,0.37,27.489716,-99.508601
B112,0.37,18.887926,-96.933508
5249,0.37,22.74782,-102.512028
2438,0.37,19.4336147,-102.0721631
D498,0.37,17.977809,-102.213339
538,0.37,19.4304449,-99.1328945
244,0.37,19.910153,-102.008015
2226,0.37,30.3737444,-109.6866523
C765,0.37,25.537759,-103.462843
3493,0.37,19.347582,-99.017854
3372,0.37,20.9167446,-89.7041557
542,0.37,25.8653769,-97.5323448
7991,0.37,22.890577,-109.902655
B989,0.37,21.143446,-86.846586
5165,0.37,19.8837255,-103.6015876
9764,0.37,19.851085,-97.497564
354,0.37,19.2591997,-99.6629129
7136,0.37,27.649931,-101.282871
2608,0.37,22.88831985,-109.9049465
5604,0.37,19.539323,-96.908028
E317,0.37,19.094249,-98.188511
B913,0.37,20.088351,-101.515371
E857,0.37,20.531752,-97.464553
B673,0.37,25.689737,-100.254689
C817,0.37,21.298035,-100.514108
3215,0.37,19.7173473,-101.1884155
1760,0.37,18.908134,-99.18011
6617,0.37,20.9927,-89.650709
662,0.37,22.987422,-105.855501
E018,0.37,19.319913,-98.206814
E329,0.37,20.9779946,-89.5832583
1742,0.37,19.058904,-98.231231
4927,0.37,21.474512,-104.858315
1749,0.37,19.8875353,-99.34379
1758,0.37,19.0588907,-98.2312314
1073,0.37,19.431409,-99.147831
D323,0.37,24.746571,-100.20065
A053,0.37,31.2900823,-110.9626243
C273,0.37,17.98619,-94.545472
B319,0.37,18.63658267,-91.83410071
4918,0.37,19.296269,-98.880397
1237,0.37,19.2896341,-99.6550857
E079,0.37,19.06119,-98.305906
7985,0.37,19.991812,-101.5849413
A917,0.37,28.635997,-106.075455
5569,0.37,27.060756,-101.549199
9025,0.365,19.396887,-99.226472
569,0.365,19.319308,-98.932921
6719,0.365,20.648519,-87.082282
6730,0.365,32.508726,-116.964088
9846,0.365,19.431862,-99.195401
9319,0.365,19.47226733,-99.19247045
A190,0.365,19.5725448,-99.0427998
2525,0.365,25.449883,-100.957042
C944,0.365,21.868712,-102.294404
2512,0.365,25.779229,-100.317662
6725,0.365,25.782965,-100.236071
5126,0.365,18.898441,-98.431201
2874,0.365,24.040392,-104.631448
7372,0.365,19.851792,-97.496903
A967,0.365,25.537767,-100.946417
B772,0.365,17.96332,-102.21441
2898,0.365,30.694069,-112.153105
973,0.365,20.724739,-103.430436
659,0.365,22.987422,-105.855501
D018,0.365,19.413696,-98.900873
6270,0.365,19.472132,-99.122361
9111,0.365,19.7016945,-99.7776536
1889,0.365,19.320377,-99.084449
9795,0.365,17.907895,-94.090115
E739,0.365,18.987609,-98.239592
681,0.365,19.3070901,-99.1236174
8708,0.365,18.885932,-99.062597
5082,0.365,19.453273,-99.197653
4324,0.365,20.999477,-89.574153
2453,0.36000000000000004,17.477078,-91.426098
3613,0.36,20.6406519,-105.2257808
8015,0.36,32.525888,-117.019846
210,0.36,24.79814,-107.4083667
4035,0.36,32.603334,-115.47821
B067,0.36,19.245649,-103.714232
7727,0.36,19.406385,-99.016857
3525,0.36,20.550539,-100.422897
8491,0.36,32.659117,-115.421535
D787,0.36,19.58410463,-99.02341505
E615,0.36,29.0350221,-110.9396897
2231,0.36,19.8924246,-100.4430161
2536,0.36,20.679081,-103.39673
3977,0.36,20.62297,-103.067001
8485,0.36,19.504587,-99.197914
C062,0.36,18.892015,-96.933451
A267,0.36,19.402169,-99.323356
A179,0.36,19.050866,-98.299432
5009,0.36,21.143336,-101.660574
6554,0.36,22.901267,-109.928345
4386,0.36,18.047745,-95.530735
9258,0.36,20.68816035,-101.3444944
4452,0.36,20.976991,-89.596057
642,0.36,23.7509633,-99.1566512
4497,0.36,19.856364,-90.523029
4519,0.36,19.0305972,-98.2447428
5990,0.36,19.580016,-99.213099
A072,0.36,20.618283,-103.251797
E824,0.36,21.009347,-89.577101
5898,0.36,20.7348,-103.455
4969,0.36,20.610398,-103.3418
5831,0.36,25.455916,-101.010747
5779,0.36,19.406403,-99.163044
C985,0.36,24.776318,-107.445898
8411,0.36,19.360903,-99.183314
7247,0.36,29.0332,-110.967
1512,0.36,17.03701,-96.711704
3153,0.355,20.7160217,-103.3104238
E997,0.355,20.075351,-98.384862
D187,0.355,28.6471392,-106.0993212
D927,0.355,16.74806069,-92.62990362
D869,0.355,20.649024,-100.433176
4034,0.355,32.603334,-115.47821
3467,0.355,25.782965,-100.236071
D995,0.355,20.3829769,-99.9852604
766,0.355,21.123588,-101.680872
608,0.355,20.7400038,-99.3825721
D528,0.355,23.200798,-106.421556
E877,0.355,20.645225,-103.31181
525,0.35000000000000003,20.2923715,-102.5454668
9765,0.35000000000000003,18.8429151,-99.2221204
B694,0.35000000000000003,25.61989526,-100.2840951
9007,0.35000000000000003,19.3036803,-99.1902066
3106,0.35,17.05559983,-96.6545364
5888,0.35,20.645565,-105.241036
1029,0.35,20.871973,-101.516452
5870,0.35,19.3815788,-99.16093727
5867,0.35,19.65958163,-99.20881197
9593,0.35,19.3681,-99.1803
3099,0.35,25.6083382,-100.2709213
8238,0.35,25.648187,-100.355964
1397,0.35,22.328597,-97.87401
3080,0.35,19.400137,-98.987383
2483,0.35,25.449883,-100.957042
8591,0.35,19.37959,-99.248757
9609,0.35,19.430347,-99.11777
6898,0.35,20.522101,-103.483338
B753,0.35,19.4678456,-99.17623611
8351,0.35,19.37222274,-99.10048337
7171,0.35,25.575955,-100.248361
B665,0.35,19.423398,-99.150174
B363,0.35,23.200798,-106.421556
9567,0.35,19.0582834,-96.1582056
9548,0.35,20.671009,-103.391315
