,ATM,Latitud,Longitud,Tipo dispositivo,ETV
2547,2789,20.6953,-103.324,DISPENSADOR,SEPSA
2548,2790,20.6676026,-103.740828,DISPENSADOR,SEPSA
2549,2791,25.688912,-100.49219,DISPENSADOR,SEPSA
2550,2792,25.6852,-100.438,DISPENSADOR,SEPSA
2553,2797,23.183251,-102.86366,DISPENSADOR,SEPSA
2554,2798,25.429755,-100.946759,DISPENSADOR,SEPSA
2555,2799,20.3495,-102.039,DISPENSADOR,SEPSA
2556,2800,22.73593,-98.9667372,DISPENSADOR,SEPSA
2558,2803,32.6677468,-115.3926565,DISPENSADOR,SEPSA
2559,2804,19.40624123,-99.18033085,DISPENSADOR,SEPSA
2560,2805,28.6838,-100.543,DISPENSADOR,SEPSA
2561,2807,21.9259958,-99.9893933,DISPENSADOR,SEPSA
2562,2808,18.11112833,-98.3143812,DISPENSADOR,SEPSA
2563,2809,18.33554394,-97.01046724,DISPENSADOR,SEPSA
2564,2810,20.914965,-100.764332,DISPENSADOR,SEPSA
2565,2811,25.7803239,-100.3896165,DISPENSADOR,SEPSA
2566,2812,19.034724,-98.188075,DISPENSADOR,SEPSA
2567,2813,18.130324,-94.435524,DISPENSADOR,SEPSA
2569,2815,19.995017,-102.283537,DISPENSADOR,SEPSA
2570,2816,21.992758,-99.011463,DISPENSADOR,SEPSA
2571,2817,19.608705,-99.23297,DISPENSADOR,SEPSA
2574,2820,22.904125,-109.933418,PRACTDUAL,SEPSA
2575,2821,20.50909575,-87.22536691,DISPENSADOR,SEPSA
2578,2824,20.597382,-101.420284,DISPENSADOR,SEPSA
2581,2827,19.045403,-98.205269,DISPENSADOR,SEPSA
2582,2828,25.687282,-100.3104057,DISPENSADOR,SEPSA
2583,2829,21.0114,-101.26,DISPENSADOR,SEPSA
2584,2830,19.2143,-98.4124,DISPENSADOR,SEPSA
2585,2831,25.8941583,-100.2507786,DISPENSADOR,SEPSA
2586,2832,19.1570043,-98.86128,DISPENSADOR,SEPSA
2587,2833,25.84068945,-97.43572624,DISPENSADOR,SEPSA
2588,2834,19.07710556,-98.27224372,DISPENSADOR,SEPSA
2589,2835,25.84068945,-97.43572624,PRACTDUAL,SEPSA
2590,2836,22.023685,-102.286199,DISPENSADOR,SEPSA
2592,2838,19.791064,-99.886494,DISPENSADOR,SEPSA
2596,2842,16.757248,-93.167267,DISPENSADOR,SEPSA
2600,2846,27.471387,-109.911334,DISPENSADOR,SEPSA
2601,2847,19.282204,-99.502818,DISPENSADOR,SEPSA
2603,2849,19.44852738,-99.10046122,DISPENSADOR,SEPSA
2604,2850,19.470917,-99.170945,DISPENSADOR,SEPSA
2605,2851,19.50210696,-99.20360524,DISPENSADOR,SEPSA
2607,2853,19.367546,-99.004838,DISPENSADOR,SEPSA
2610,2856,19.366224,-99.259859,DISPENSADOR,SEPSA
2611,2857,28.402929,-106.88396,DISPENSADOR,SEPSA
2612,2858,19.2147036,-98.8844881,DISPENSADOR,SEPSA
2614,2860,19.34952,-99.0744,DISPENSADOR,SEPSA
2616,2862,19.32135,-99.131641,DISPENSADOR,SEPSA
2619,2865,19.38939258,-99.04124583,DISPENSADOR,SEPSA
2620,2866,19.36138709,-99.26661555,DISPENSADOR,SEPSA
2628,2874,24.040392,-104.631448,DISPENSADOR,SEPSA
2631,2877,19.074064,-98.205064,DISPENSADOR,SEPSA
2632,2878,19.4315338,-99.1351101,DISPENSADOR,SEPSA
2637,2883,19.2558147,-98.8879891,DISPENSADOR,SEPSA
2638,2884,19.308516,-99.256774,PRACTDUAL,SEPSA
2640,2886,22.39082127,-97.94809227,DISPENSADOR,SEPSA
2641,2887,32.351075,-117.048134,DISPENSADOR,SEPSA
2643,2889,21.170803,-86.8257,DISPENSADOR,SEPSA
2644,2890,20.743904,-103.410009,DISPENSADOR,SEPSA
2645,2891,25.768885,-100.270182,DISPENSADOR,SEPSA
2647,2893,27.073374,-109.443152,DISPENSADOR,SEPSA
2648,2894,16.8577,-99.914831,DISPENSADOR,SEPSA
2651,2897,19.282204,-99.502818,PRACTDUAL,SEPSA
2652,2898,30.694069,-112.153105,DISPENSADOR,SEPSA
2653,2899,26.933257,-105.65091,DISPENSADOR,SEPSA
2656,2902,19.369082,-99.060929,DISPENSADOR,SEPSA
2657,2903,22.188183,-100.981137,DISPENSADOR,SEPSA
2659,2905,20.48736,-103.49294,DISPENSADOR,SEPSA
2660,2906,19.282204,-99.502818,PRACTDUAL,SEPSA
2662,2908,19.282204,-99.502818,PRACTDUAL,SEPSA
2663,2909,18.955093,-99.237112,DISPENSADOR,SEPSA
2665,2911,17.0770896,-96.7452884,DISPENSADOR,SEPSA
2666,2912,31.61795,-106.364525,DISPENSADOR,SEPSA
2667,2913,16.81245673,-99.8176353,DISPENSADOR,SEPSA
2668,2914,20.735829,-103.34992,DISPENSADOR,SEPSA
2672,2918,32.461706,-116.875671,DISPENSADOR,SEPSA
2673,2919,21.484541,-104.875941,DISPENSADOR,SEPSA
2674,2920,19.480345,-99.159221,DISPENSADOR,SEPSA
2675,2921,25.040405,-111.675855,DISPENSADOR,SEPSA
2678,2924,18.98648,-98.238717,DISPENSADOR,SEPSA
2679,2925,23.76666,-99.160121,DISPENSADOR,SEPSA
2680,2926,19.508722,-96.881732,DISPENSADOR,SEPSA
2682,2928,20.688364,-98.012739,DISPENSADOR,SEPSA
2683,2929,21.238556,-98.007243,DISPENSADOR,SEPSA
2684,2930,19.1218,-98.2538,DISPENSADOR,SEPSA
2685,2931,19.334736,-98.580933,DISPENSADOR,SEPSA
2686,2932,19.1218,-98.2538,DISPENSADOR,SEPSA
2687,2933,19.113222,-98.248722,DISPENSADOR,SEPSA
2688,2934,19.1218,-98.2538,DISPENSADOR,SEPSA
2689,2935,19.656463,-101.1661407,DISPENSADOR,SEPSA
2690,2936,21.154816,-98.90365,DISPENSADOR,SEPSA
2691,2937,18.955093,-99.237112,PRACTDUAL,SEPSA
2694,2941,30.9837107,-110.297876,DISPENSADOR,SEPSA
2696,2943,24.863973,-99.5584,DISPENSADOR,SEPSA
2698,2945,28.685213,-100.527597,DISPENSADOR,SEPSA
2699,2946,19.416046,-99.166246,DISPENSADOR,SEPSA
2700,2947,25.639442,-100.316592,DISPENSADOR,SEPSA
2702,2949,25.5733645,-103.4595903,DISPENSADOR,SEPSA
2709,2956,19.308516,-99.256774,PRACTDUAL,SEPSA
2725,2972,19.632407,-98.913324,DISPENSADOR,SEPSA
2736,2984,18.955093,-99.237112,PRACTDUAL,SEPSA
2739,2987,19.519391,-99.116479,DISPENSADOR,SEPSA
2740,2988,31.6966748,-116.6042773,DISPENSADOR,SEPSA
2759,3007,19.3981863,-99.21568502,DISPENSADOR,SEPSA
2760,3009,19.519391,-99.116479,PRACTDUAL,SEPSA
2761,3011,19.519391,-99.116479,PRACTDUAL,SEPSA
2762,3012,19.619564,-98.995568,DISPENSADOR,SEPSA
2763,3013,18.463746,-97.386556,DISPENSADOR,SEPSA
2765,3015,19.29116486,-99.17453797,DISPENSADOR,SEPSA
2773,3023,19.29116486,-99.17453797,DISPENSADOR,SEPSA
2783,3033,19.619564,-98.995568,PRACTDUAL,SEPSA
2785,3035,19.02213,-98.213016,DISPENSADOR,SEPSA
2796,3046,24.83397386,-107.4002054,DISPENSADOR,SEPSA
2808,3058,19.3981863,-99.21568502,DISPENSADOR,SEPSA
2809,3059,19.3981863,-99.21568502,DISPENSADOR,SEPSA
2812,3063,19.291438,-99.735075,DISPENSADOR,SEPSA
2815,3066,20.550277,-100.83484,DISPENSADOR,SEPSA
2818,3069,19.619564,-98.995568,PRACTDUAL,SEPSA
2845,3096,20.550277,-100.83484,PRACTDUAL,SEPSA
2851,3102,19.353568,-99.1112685,DISPENSADOR,SEPSA
2852,3103,24.8644618,-99.5653209,DISPENSADOR,SEPSA
2853,3104,25.86993331,-97.50258903,DISPENSADOR,SEPSA
2855,3106,17.05559983,-96.6545364,DISPENSADOR,SEPSA
2858,3111,24.15002487,-110.3074157,DISPENSADOR,SEPSA
2859,3112,17.0621204,-96.7294302,DISPENSADOR,SEPSA
2860,3113,20.6538088,-103.3742872,DISPENSADOR,SEPSA
2861,3114,19.4189642,-99.1685632,DISPENSADOR,SEPSA
2864,3117,19.1315845,-98.1611703,DISPENSADOR,SEPSA
2871,3125,20.550277,-100.83484,PRACTDUAL,SEPSA
2884,3139,20.550277,-100.83484,PRACTDUAL,SEPSA
2885,3140,19.4825081,-99.1154517,PRACTDUAL,SEPSA
2894,3149,19.3949132,-99.051009,DISPENSADOR,SEPSA
2898,3153,20.7160217,-103.3104238,DISPENSADOR,SEPSA
2900,3155,19.2871907,-99.1391107,DISPENSADOR,SEPSA
2912,3168,19.4826345,-99.115441,PRACTDUAL,SEPSA
2925,3181,19.6726588,-99.1648692,DISPENSADOR,SEPSA
2952,3208,19.382587,-99.1871796,DISPENSADOR,SEPSA
2963,3219,18.1519761,-95.1449265,DISPENSADOR,SEPSA
2969,3225,24.5918469,-107.4118063,DISPENSADOR,SEPSA
2971,3227,19.4838771,-99.1575977,PRACTDUAL,SEPSA
2984,3240,25.71664838,-100.3048459,DISPENSADOR,SEPSA
2995,3251,20.110515,-98.7220069,DISPENSADOR,SEPSA
2996,3252,32.4432947,-116.8674243,DISPENSADOR,SEPSA
2999,3256,19.6926561,-101.1493052,DISPENSADOR,SEPSA
3000,3257,32.451747,-116.879574,DISPENSADOR,SEPSA
3002,3259,18.91895,-99.21904,DISPENSADOR,SEPSA
3003,3260,27.6625715,-105.1739465,DISPENSADOR,SEPSA
3004,3261,19.0734219,-98.2110066,DISPENSADOR,SEPSA
3005,3262,19.0734219,-98.2110066,DISPENSADOR,SEPSA
3006,3263,23.170526,-102.8695504,DISPENSADOR,SEPSA
3007,3264,21.1413291,-86.7721646,DISPENSADOR,SEPSA
3009,3266,25.5777113,-103.4567929,DISPENSADOR,SEPSA
3011,3268,31.2599992,-110.9685403,DISPENSADOR,SEPSA
3013,3270,20.5294118,-100.83204,DISPENSADOR,SEPSA
3015,3273,19.29682925,-98.88111812,DISPENSADOR,SEPSA
3016,3274,19.3358656,-99.2066058,DISPENSADOR,SEPSA
3017,3275,19.031977,-98.23275,DISPENSADOR,SEPSA
3018,3276,20.7092838,-103.414149,DISPENSADOR,SEPSA
3019,3278,19.3431314,-99.2024556,DISPENSADOR,SEPSA
3020,3279,20.5389006,-100.4375078,DISPENSADOR,SEPSA
3021,3280,21.1107519,-101.6120557,DISPENSADOR,SEPSA
3023,3282,19.4011114,-99.074798,DISPENSADOR,SEPSA
3025,3284,19.4763217,-99.3139413,DISPENSADOR,SEPSA
3027,3286,19.29682925,-98.88111812,PRACTDUAL,SEPSA
3028,3287,15.55685,-92.322793,DISPENSADOR,SEPSA
3029,3288,17.026496,-97.924527,DISPENSADOR,SEPSA
3030,3289,18.8982743,-98.0532809,DISPENSADOR,SEPSA
3033,3292,19.3195302,-98.9385063,DISPENSADOR,SEPSA
3042,3301,21.066837,-86.7787148,DISPENSADOR,SEPSA
3045,3304,19.2367876,-99.152526,DISPENSADOR,SEPSA
3046,3305,21.5011775,-104.8990963,DISPENSADOR,SEPSA
3050,3309,19.29682925,-98.88111812,PRACTDUAL,SEPSA
3053,3312,19.8395175,-97.460694,DISPENSADOR,SEPSA
3056,3315,19.3017518,-99.5329787,DISPENSADOR,SEPSA
3057,3316,32.498955,-116.928494,DISPENSADOR,SEPSA
3058,3317,18.26592,-93.225028,DISPENSADOR,SEPSA
3059,3318,19.2915476,-99.6402718,DISPENSADOR,SEPSA
3062,3321,19.5018838,-99.2036372,DISPENSADOR,SEPSA
3065,3324,32.4971393,-116.8659009,DISPENSADOR,SEPSA
3067,3326,19.4614414,-99.1522917,DISPENSADOR,SEPSA
3069,3328,20.0069877,-99.5239179,DISPENSADOR,SEPSA
3070,3329,19.9779191,-99.5286572,DISPENSADOR,SEPSA
3072,3331,27.867556,-101.119376,DISPENSADOR,SEPSA
3073,3332,19.367971,-99.261489,DISPENSADOR,SEPSA
3074,3333,27.867556,-101.119376,DISPENSADOR,SEPSA
3075,3334,19.5510447,-99.2049611,DISPENSADOR,SEPSA
3076,3335,25.88308,-97.543766,DISPENSADOR,SEPSA
3080,3339,16.8527661,-99.7980988,DISPENSADOR,SEPSA
3081,3340,20.4999995,-100.9576204,DISPENSADOR,SEPSA
3082,3341,19.2842081,-99.1407323,DISPENSADOR,SEPSA
3084,3343,19.0328273,-98.2405451,DISPENSADOR,SEPSA
3085,3344,20.6143894,-100.3957967,DISPENSADOR,SEPSA
3086,3345,18.5282903,-88.295983,DISPENSADOR,SEPSA
3087,3346,19.6584729,-99.1675161,DISPENSADOR,SEPSA
3089,3348,19.3048923,-99.2349771,DISPENSADOR,SEPSA
3090,3349,32.5985733,-115.4027722,DISPENSADOR,SEPSA
3091,3350,27.867556,-101.119376,DISPENSADOR,SEPSA
3093,3352,22.894745,-109.8944222,DISPENSADOR,SEPSA
3094,3353,18.65378829,-91.8163309,DISPENSADOR,SEPSA
3095,3354,18.0240581,-92.9294665,DISPENSADOR,SEPSA
3098,3357,25.871603,-97.530531,DISPENSADOR,SEPSA
3099,3358,19.2554726,-98.4167925,DISPENSADOR,SEPSA
3100,3359,18.6470264,-91.8126476,DISPENSADOR,SEPSA
3102,3361,19.072393,-98.1615378,DISPENSADOR,SEPSA
3103,3362,22.0931735,-100.888088,DISPENSADOR,SEPSA
3104,3363,20.5613598,-103.4613873,DISPENSADOR,SEPSA
3105,3364,19.3136392,-99.1359733,DISPENSADOR,SEPSA
3106,3366,20.502508,-86.958129,DISPENSADOR,SEPSA
3107,3367,18.8897995,-96.9471554,DISPENSADOR,SEPSA
3108,3368,19.2990782,-99.212292,DISPENSADOR,SEPSA
3109,3369,18.08629,-94.04018,DISPENSADOR,SEPSA
3110,3370,26.0416496,-98.3635506,DISPENSADOR,SEPSA
3111,3371,32.5310622,-117.0257553,DISPENSADOR,SEPSA
3125,3385,27.867556,-101.119376,DISPENSADOR,SEPSA
3131,3392,25.72678873,-100.2984079,DISPENSADOR,SEPSA
3148,3409,19.400122,-98.987105,DISPENSADOR,SEPSA
3149,3410,20.5778122,-101.1981746,DISPENSADOR,SEPSA
3152,3413,24.8032853,-107.3506436,DISPENSADOR,SEPSA
3153,3414,20.692277,-88.210111,DISPENSADOR,SEPSA
3156,3417,19.961,-102.31,DISPENSADOR,SEPSA
3157,3418,30.4124523,-107.9144836,DISPENSADOR,SEPSA
3158,3419,26.88886,-101.4391,DISPENSADOR,SEPSA
3159,3420,20.8060641,-105.2476065,DISPENSADOR,SEPSA
3161,3422,19.394073,-99.236991,DISPENSADOR,SEPSA
3162,3423,19.30004128,-99.211045,DISPENSADOR,SEPSA
3163,3424,18.0054719,-92.9272106,DISPENSADOR,SEPSA
3164,3426,25.671558,-100.306441,DISPENSADOR,SEPSA
3165,3427,19.625935,-99.035533,DISPENSADOR,SEPSA
3166,3428,19.5970161,-99.0500055,DISPENSADOR,SEPSA
3168,3430,19.6596689,-99.1915986,DISPENSADOR,SEPSA
3169,3431,25.6470971,-100.334157,DISPENSADOR,SEPSA
3171,3433,19.67936,-101.216366,DISPENSADOR,SEPSA
3172,3434,17.063508,-96.729737,DISPENSADOR,SEPSA
3175,3439,19.7708661,-98.5920708,DISPENSADOR,SEPSA
3176,3440,19.345079,-99.1455555,DISPENSADOR,SEPSA
3177,3441,27.86768825,-101.1191124,DISPENSADOR,SEPSA
3178,3442,18.872494,-98.7912971,DISPENSADOR,SEPSA
3182,3446,25.760244,-100.207596,PRACTDUAL,SEPSA
3183,3447,25.7602742,-100.2076109,DISPENSADOR,SEPSA
3184,3448,25.786682,-100.319644,DISPENSADOR,SEPSA
3186,3450,25.760244,-100.207596,DISPENSADOR,SEPSA
3187,3451,25.7602742,-100.2076109,DISPENSADOR,SEPSA
3188,3452,21.241766,-102.323283,DISPENSADOR,SEPSA
3194,3459,26.0345622,-98.36394185,DISPENSADOR,SEPSA
3212,3478,19.323784,-99.623122,DISPENSADOR,SEPSA
3213,3479,25.1857724,-99.81548555,DISPENSADOR,SEPSA
3241,3511,29.30067544,-100.9614827,DISPENSADOR,SEPSA
3248,3519,32.5322262,-117.0191064,DISPENSADOR,SEPSA
3249,3520,25.6831037,-100.4165956,PRACTDUAL,SEPSA
3257,3528,18.8452748,-99.1992406,DISPENSADOR,SEPSA
3261,3534,19.0694449,-98.1725259,DISPENSADOR,SEPSA
3262,3535,19.0694449,-98.1725259,DISPENSADOR,SEPSA
3263,3536,19.0694449,-98.1725259,PRACTDUAL,SEPSA
3264,3537,19.3419191,-99.0327055,DISPENSADOR,SEPSA
3267,3540,25.4477,-100.969,DISPENSADOR,SEPSA
3268,3541,19.3707171,-99.2675444,DISPENSADOR,SEPSA
3273,3546,20.185752,-100.165767,DISPENSADOR,SEPSA
3274,3547,17.061635,-96.722466,DISPENSADOR,SEPSA
3275,3548,19.0694449,-98.1725259,PRACTDUAL,SEPSA
3276,3549,17.987373,-93.383491,DISPENSADOR,SEPSA
3277,3550,17.9805929,-92.9393583,DISPENSADOR,SEPSA
3278,3551,16.73464,-92.653191,DISPENSADOR,SEPSA
3279,3553,19.3590359,-99.063156,DISPENSADOR,SEPSA
3282,3556,25.05919,-103.73406,DISPENSADOR,SEPSA
3283,3557,19.3555,-99.1126,DISPENSADOR,SEPSA
3284,3558,19.2908643,-99.5996879,DISPENSADOR,SEPSA
3285,3559,25.58163365,-103.518007,DISPENSADOR,SEPSA
3286,3560,20.784094,-101.333787,DISPENSADOR,SEPSA
3287,3561,25.53409172,-103.3948497,DISPENSADOR,SEPSA
3288,3562,20.4999995,-100.9576204,DISPENSADOR,SEPSA
3289,3564,18.6558,-91.782398,DISPENSADOR,SEPSA
3290,3565,20.784094,-101.333787,PRACTDUAL,SEPSA
3294,3570,20.707931,-103.413247,DISPENSADOR,SEPSA
3302,3580,19.486055,-99.162493,DISPENSADOR,SEPSA
3303,3581,19.426651,-99.1500454,DISPENSADOR,SEPSA
3304,3582,20.784094,-101.333787,PRACTDUAL,SEPSA
3310,3588,19.4947426,-99.1878286,DISPENSADOR,SEPSA
3311,3589,19.362659,-99.270843,DISPENSADOR,SEPSA
3312,3590,17.07066,-96.723827,DISPENSADOR,SEPSA
3314,3592,25.88308,-97.543766,DISPENSADOR,SEPSA
3316,3594,17.965387,-92.938776,DISPENSADOR,SEPSA
3317,3595,20.707931,-103.413247,DISPENSADOR,SEPSA
3318,3596,17.9662,-92.94,DISPENSADOR,SEPSA
3319,3597,19.4278301,-99.1667886,DISPENSADOR,SEPSA
3324,3602,25.7263884,-100.390902,DISPENSADOR,SEPSA
3325,3603,25.7068995,-100.2821415,DISPENSADOR,SEPSA
3326,3604,18.0290029,-92.9099809,DISPENSADOR,SEPSA
3327,3605,20.9524777,-89.6812905,DISPENSADOR,SEPSA
3330,3608,23.730825,-99.150014,DISPENSADOR,SEPSA
3332,3610,17.986,-94.53497,DISPENSADOR,SEPSA
3333,3611,17.9853394,-94.5341067,DISPENSADOR,SEPSA
3334,3612,20.707931,-103.413247,PRACTDUAL,SEPSA
3335,3613,20.6406519,-105.2257808,DISPENSADOR,SEPSA
3336,3614,22.9036238,-109.8843348,DISPENSADOR,SEPSA
3337,3615,19.4302836,-99.1591,DISPENSADOR,SEPSA
3339,3617,19.520943,-99.250973,DISPENSADOR,SEPSA
3344,3622,20.707931,-103.413247,PRACTDUAL,SEPSA
3352,3630,18.0284778,-92.9074001,DISPENSADOR,SEPSA
3358,3636,21.1484632,-86.8376896,DISPENSADOR,SEPSA
3359,3637,19.5078352,-99.2374905,DISPENSADOR,SEPSA
3360,3638,19.403807,-99.273405,DISPENSADOR,SEPSA
3363,3641,32.5083337,-116.9666425,DISPENSADOR,SEPSA
3364,3642,32.5204957,-117.0316173,DISPENSADOR,SEPSA
3365,3643,20.5452917,-100.822418,DISPENSADOR,SEPSA
3366,3644,25.6538259,-100.3920331,DISPENSADOR,SEPSA
3367,3645,25.729661,-100.392914,DISPENSADOR,SEPSA
3369,3647,20.707931,-103.413247,PRACTDUAL,SEPSA
3371,3649,19.485277,-99.118275,DISPENSADOR,SEPSA
3372,3650,32.476285,-116.948253,DISPENSADOR,SEPSA
3374,3652,25.7832892,-100.1446599,DISPENSADOR,SEPSA
3377,3656,20.185752,-100.165767,DISPENSADOR,SEPSA
3378,3657,19.476224,-99.190314,DISPENSADOR,SEPSA
3380,3659,19.628477,-99.077964,DISPENSADOR,SEPSA
3381,3660,19.406726,-98.133112,DISPENSADOR,SEPSA
3382,3661,19.254652,-99.720487,DISPENSADOR,SEPSA
3384,3663,32.4995138,-116.9061527,DISPENSADOR,SEPSA
3385,3664,21.188938,-86.871381,DISPENSADOR,SEPSA
3390,3670,19.682025,-101.174444,DISPENSADOR,SEPSA
3391,3671,19.351902,-99.186655,DISPENSADOR,SEPSA
3392,3672,19.411306,-99.251001,DISPENSADOR,SEPSA
3393,3673,19.399231,-99.1734127,DISPENSADOR,SEPSA
3394,3674,19.826623,-98.974266,DISPENSADOR,SEPSA
3396,3676,20.90685583,-97.67863717,DISPENSADOR,SEPSA
3397,3677,19.358636,-99.276025,DISPENSADOR,SEPSA
3398,3678,21.188938,-86.871381,DISPENSADOR,SEPSA
3400,3680,25.699934,-100.268748,DISPENSADOR,SEPSA
3404,3684,19.3986111,-99.2883333,DISPENSADOR,SEPSA
3405,3685,19.093086,-96.1047,DISPENSADOR,SEPSA
3406,3686,19.436089,-99.171481,DISPENSADOR,SEPSA
3408,3688,19.39706313,-99.21883668,DISPENSADOR,SEPSA
3412,3692,19.7708661,-98.5920708,DISPENSADOR,SEPSA
3413,3693,19.7708661,-98.5920708,DISPENSADOR,SEPSA
3420,3702,20.1251389,-88.9258735,DISPENSADOR,SEPSA
3421,3703,22.356931,-97.8889,DISPENSADOR,SEPSA
3428,3711,21.188938,-86.871381,PRACTDUAL,SEPSA
3432,3715,19.564262,-99.209849,DISPENSADOR,SEPSA
3437,3721,21.883773,-102.273604,DISPENSADOR,SEPSA
3442,3726,24.770361,-107.493691,DISPENSADOR,SEPSA
3443,3727,23.1954218,-106.4297622,DISPENSADOR,SEPSA
3448,3732,21.188938,-86.871381,PRACTDUAL,SEPSA
3461,3745,21.175023,-86.874192,DISPENSADOR,SEPSA
3464,3748,25.72822948,-100.3028817,DISPENSADOR,SEPSA
3466,3750,20.75147581,-103.3846383,DISPENSADOR,SEPSA
3467,3751,20.7869354,-101.3458625,PRACTDUAL,SEPSA
3468,3752,19.123056,-96.1076436,DISPENSADOR,SEPSA
3469,3753,24.78847827,-107.4418222,DISPENSADOR,SEPSA
3470,3754,23.6432612,-100.6450286,DISPENSADOR,SEPSA
3471,3755,19.6448673,-99.1939835,DISPENSADOR,SEPSA
3472,3756,19.6448673,-99.1939835,PRACTDUAL,SEPSA
3473,3757,23.74310383,-99.1501722,DISPENSADOR,SEPSA
3474,3758,19.695763,-99.213094,DISPENSADOR,SEPSA
3477,3761,25.5674928,-100.927921,DISPENSADOR,SEPSA
3478,3762,19.36022165,-99.16339228,DISPENSADOR,SEPSA
3479,3763,19.4373463,-99.1448369,DISPENSADOR,SEPSA
3480,3764,19.277747,-99.126339,DISPENSADOR,SEPSA
3481,3765,19.4360949,-99.1516294,DISPENSADOR,SEPSA
3483,3767,19.539691,-99.219494,DISPENSADOR,SEPSA
3485,3769,25.257156,-101.115732,DISPENSADOR,SEPSA
3487,3771,25.523574,-100.953817,DISPENSADOR,SEPSA
3488,3772,26.029283,-98.226083,DISPENSADOR,SEPSA
3489,3774,28.6208291,-106.0288844,DISPENSADOR,SEPSA
3490,3775,28.6208291,-106.0288844,DISPENSADOR,SEPSA
3491,3776,31.6173338,-106.3698848,DISPENSADOR,SEPSA
3495,3780,31.6173338,-106.3698848,DISPENSADOR,SEPSA
3512,3797,21.175023,-86.874192,DISPENSADOR,SEPSA
3517,3802,21.175023,-86.874192,PRACTDUAL,SEPSA
3519,3806,32.636987,-115.469225,DISPENSADOR,SEPSA
3521,3808,21.175023,-86.874192,PRACTDUAL,SEPSA
3524,3811,25.79791752,-100.2787942,DISPENSADOR,SEPSA
3525,3812,25.69308546,-100.2949292,DISPENSADOR,SEPSA
3527,3814,19.461961,-99.212697,DISPENSADOR,SEPSA
3531,3818,18.092202,-94.36024,DISPENSADOR,SEPSA
3541,3828,19.841138,-96.695169,DISPENSADOR,SEPSA
3542,3830,18.9774645,-99.2459329,DISPENSADOR,SEPSA
3543,3832,21.879971,-102.296094,DISPENSADOR,SEPSA
3544,3833,25.387722,-100.9957148,DISPENSADOR,SEPSA
3546,3835,32.529725,-117.011216,DISPENSADOR,SEPSA
3547,3836,19.426116,-99.167579,DISPENSADOR,SEPSA
3549,3839,28.6487688,-106.1330407,DISPENSADOR,SEPSA
3550,3840,19.460942,-99.229207,DISPENSADOR,SEPSA
3551,3843,18.4584425,-99.4053697,DISPENSADOR,SEPSA
3560,3853,25.387722,-100.9957148,DISPENSADOR,SEPSA
3561,3854,25.387722,-100.9957148,PRACTDUAL,SEPSA
3564,3857,25.387722,-100.9957148,PRACTDUAL,SEPSA
3567,3860,22.1434607,-101.0164548,DISPENSADOR,SEPSA
3568,3861,21.5122271,-105.0355234,DISPENSADOR,SEPSA
3569,3862,19.46742642,-99.2342052,DISPENSADOR,SEPSA
3580,3874,18.95431677,-99.25073574,PRACTDUAL,SEPSA
3589,3883,20.676108,-103.256369,DISPENSADOR,SEPSA
3590,3884,19.283755,-99.677868,DISPENSADOR,SEPSA
3592,3886,22.4324586,-102.2497572,DISPENSADOR,SEPSA
3598,3893,20.676108,-103.256369,PRACTDUAL,SEPSA
3601,3896,19.83466292,-99.20506246,PRACTDUAL,SEPSA
3605,3905,19.361911,-99.169352,PRACTDUAL,SEPSA
3608,3913,20.077845,-97.063866,DISPENSADOR,SEPSA
3626,3932,25.7299415,-100.254997,DISPENSADOR,SEPSA
3628,3934,20.676108,-103.256369,PRACTDUAL,SEPSA
3641,3951,24.74809523,-107.4251848,PRACTDUAL,SEPSA
3642,3952,24.74808548,-107.4251848,PRACTDUAL,SEPSA
3653,3964,28.709842,-106.1296892,PRACTDUAL,SEPSA
3668,3979,28.7111428,-106.1322063,PRACTDUAL,SEPSA
3669,3980,19.2332256,-103.71149,DISPENSADOR,SEPSA
3672,3983,20.899968,-89.7339791,DISPENSADOR,SEPSA
3673,3984,28.709842,-106.1296892,PRACTDUAL,SEPSA
3674,3985,25.98834627,-98.1050663,DISPENSADOR,SEPSA
3678,3989,32.6228802,-115.4558885,DISPENSADOR,SEPSA
3684,3998,19.4200016,-99.1545122,DISPENSADOR,SEPSA
3685,4001,19.518801,-99.2072126,DISPENSADOR,SEPSA
3690,4006,16.761566,-93.139605,DISPENSADOR,SEPSA
3691,4008,16.761566,-93.139605,PRACTDUAL,SEPSA
3696,4013,19.292456,-99.598835,DISPENSADOR,SEPSA
3697,4014,18.130613,-99.931687,DISPENSADOR,SEPSA
3700,4019,27.47041386,-99.56734957,DISPENSADOR,SEPSA
3701,4020,25.86764104,-97.55781729,DISPENSADOR,SEPSA
3705,4024,19.462786,-99.152216,DISPENSADOR,SEPSA
3714,4033,16.761566,-93.139605,PRACTDUAL,SEPSA
3717,4036,19.55091,-99.20301,DISPENSADOR,SEPSA
3718,4037,19.285378,-99.58578,DISPENSADOR,SEPSA
3719,4038,16.720841,-92.64359,DISPENSADOR,SEPSA
3723,4042,18.924431,-99.206752,DISPENSADOR,SEPSA
3724,4043,19.424718,-99.090215,DISPENSADOR,SEPSA
3731,4050,21.849326,-102.292683,DISPENSADOR,SEPSA
3739,4059,25.66036609,-100.228712,DISPENSADOR,SEPSA
3743,4065,19.4657,-99.1249,DISPENSADOR,SEPSA
3745,4067,20.591582,-101.184278,DISPENSADOR,SEPSA
